source,t_recv,seq,epoch,body_sha256,http_status,elapsed_ms,symbol,company_name,sector_id,market_category,open,high,low,close_published,yclose,day_trades,day_volume,day_value_mn,yearly_high,yearly_low,ref_7d,ref_15d,ref_30d,ref_90d,ref_180d,ref_365d,floor_flag,sme_flag,spot_flag,t_source_str,raw_keys,zero_fields
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SALAMCRST,S. Alam Cold Rolled Steels Ltd.,6.0,Z,12.4,12.5,11.6,11.8,12.0,173.0,159101.0,1.9,25.6,10.6,12.4,12.9,12.7,15.3,16.0,18.1,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SALVO,Salvo Organic Industries PLC.,16.0,B,32.5,33.0,31.3,31.9,32.3,317.0,216495.0,7.01,40.8,23.6,33.1,33.3,37.5,38.4,31.6,34.5,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SAMATALETH,Samata Leather Complex Ltd.,18.0,B,86.6,87.5,84.2,84.8,85.1,261.0,26355.0,2.267,124.8,73.1,89.9,96.7,109.7,116.7,82.3,108.1,0.0,0,0,2026-09-08 14:08:36,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SAMORITA,Samorita Hospital Ltd.,17.0,B,92.9,93.8,87.4,88.1,90.6,714.0,186332.0,16.936,120.0,63.0,102.7,115.4,94.1,70.3,67.2,77.8,0.0,0,0,2026-09-08 14:09:56,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SANDHANINS,Sandhani Life Insurance Company Limited,25.0,A,24.9,25.1,24.3,24.5,24.7,320.0,252176.0,6.255,30.3,17.1,24.7,27.7,29.4,25.5,20.1,26.5,0.0,0,0,2026-09-08 14:09:10,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SAPORTL,Summit Alliance Port Limited,17.0,A,58.2,59.2,58.2,58.5,58.2,658.0,1351798.0,79.325,64.3,30.9,57.5,62.1,58.2,51.6,47.9,30.8,0.0,0,0,2026-09-08 14:01:04,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SAVAREFR,Savar Refractories Limited,13.0,Z,215.5,215.5,215.5,215.5,215.5,1.0,1.0,0.0,215.5,215.5,215.5,215.5,215.5,215.5,215.5,215.5,0.0,0,0,2025-04-30 15:01:34,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SBACBANK,South Bangla Agriculture & Commerce Bank Limited,1.0,Z,6.6,6.7,6.6,6.6,6.6,71.0,56858.0,0.375,8.1,5.0,6.6,7.0,7.0,6.3,6.8,7.8,0.0,0,0,2026-09-08 14:09:50,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SEAPEARL,Sea Pearl Beach Resort & Spa Limited,21.0,B,35.0,35.5,33.6,34.0,35.0,839.0,449440.0,15.504,56.5,29.3,35.8,38.6,39.3,37.0,39.1,56.1,0.0,0,0,2026-09-08 14:07:54,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SEB1PBOND,Southeast Bank 1st Perpetual Bond,4.0,A,4600.0,4600.0,4600.0,4600.0,4600.0,2.0,2.0,0.009,4800.0,4600.0,4600.0,4600.0,4600.0,4800.0,4800.0,4899.0,0.0,0,0,2026-09-03 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SEBL1STMF,Southeast Bank 1st Mutual Fund,14.0,A,12.9,13.4,12.9,13.1,13.4,167.0,2189753.0,28.962,13.4,12.9,,,,,,,0.0,0,1,2025-04-30 15:01:34,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SEMLFBSLGF,Seml Fblsl Growth Fund,14.0,A,6.9,6.9,6.8,6.8,6.8,29.0,202999.0,1.384,8.4,3.9,6.6,6.9,7.8,5.4,5.0,5.5,0.0,0,0,2026-09-08 14:00:13,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SEMLIBBLSF,Seml Ibbl Shariah Fund,14.0,A,7.9,7.9,7.7,7.8,7.9,54.0,827289.0,6.452,8.6,5.2,8.0,7.6,8.2,6.1,6.0,7.1,0.0,0,1,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SEMLLECMF,Seml Lecture Equity Management Fund,14.0,A,7.6,7.6,7.4,7.4,7.5,476.0,3383580.0,25.226,8.2,6.9,7.4,7.4,7.4,7.4,7.4,7.6,0.0,0,1,2025-10-21 14:26:36,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SERVICES & REAL ESTATE,Services & Real Estate,,,62.0,63.05,60.55,60.92,61.25,2079.0,1937007.0,120.82,71.5,44.3,65.12,69.53,64.3,54.5,49.68,50.975,,0,0,2026-09-08 14:09:56,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SHAHJABANK,Shahjalal Islami Bank Ltd.,1.0,A,17.6,17.6,17.4,17.4,17.4,66.0,49793.0,0.87,18.9,15.5,17.5,17.5,17.4,16.8,18.0,18.6,0.0,0,0,2026-09-08 14:00:38,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SHARPIND,Sharp Industries PLC,20.0,B,20.6,21.1,18.6,18.9,20.3,7194.0,11363901.0,228.684,45.5,10.1,23.9,36.6,39.1,17.0,15.9,18.6,0.0,0,0,2026-09-08 14:09:54,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SHASHADNIM,Shasha Denims Limited,20.0,B,28.5,28.7,27.7,27.8,28.2,341.0,566946.0,15.905,30.6,13.8,27.0,28.0,28.5,22.9,18.9,20.9,0.0,0,0,2026-09-08 14:03:20,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SHEPHERD,Shepherd Industries Limited,20.0,B,14.4,14.7,13.5,13.7,14.2,373.0,613981.0,8.637,19.3,9.8,14.9,15.4,17.4,16.4,13.4,19.2,0.0,0,0,2026-09-08 14:04:31,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SHURWID,Shurwid Industries Limited,6.0,Z,6.2,6.2,6.0,6.1,6.0,31.0,4726.0,0.029,7.8,3.2,6.0,6.2,6.4,6.9,7.3,5.9,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SHYAMPSUG,Shyampur Sugar Mills Limited,8.0,Z,301.2,304.6,291.4,292.0,301.0,155.0,12100.0,3.615,359.0,115.0,300.1,309.0,317.8,214.4,159.5,172.5,0.0,0,0,2026-09-08 14:07:40,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SIBL,Social Islami Bank Limited,1.0,A,3.2,3.3,3.0,3.0,3.1,195.0,686289.0,2.152,6.2,3.0,3.0,3.0,3.0,3.0,3.0,5.4,0.0,0,0,2025-11-05 14:20:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SICL,Sikder Insurance Company Limited,10.0,B,38.1,38.9,37.1,37.3,38.1,920.0,603715.0,22.953,43.3,16.1,38.2,41.6,37.0,40.3,19.7,26.0,0.0,0,0,2026-09-08 14:06:02,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SILCOPHL,Silco Pharmaceuticals Limited,16.0,B,17.5,17.9,16.8,17.0,17.4,251.0,256675.0,4.44,23.3,11.1,17.3,18.2,20.8,21.2,13.7,17.0,0.0,0,0,2026-09-08 14:01:49,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SILVAPHL,Silva Pharmaceuticals Limited,16.0,B,13.2,13.5,12.9,13.0,12.8,307.0,508695.0,6.679,18.0,7.6,13.3,14.5,16.7,13.0,9.5,13.3,0.0,0,0,2026-09-08 14:05:56,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SIMTEX,Simtex Industries Limited,20.0,A,25.3,25.6,24.3,24.4,24.9,948.0,1439107.0,35.964,34.5,18.3,25.1,24.9,27.7,24.8,24.8,20.4,0.0,0,0,2026-09-08 14:09:11,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SINGERBD,Singer Bangladesh Limited.,6.0,Z,73.7,74.2,73.0,73.5,72.9,101.0,9433.0,0.695,112.6,72.0,72.7,74.5,78.2,81.6,84.9,112.3,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SINOBANGLA,Sinobangla Industries Ltd.,13.0,A,52.3,52.3,51.2,51.5,51.6,475.0,227996.0,11.802,62.3,37.7,51.5,52.5,57.1,56.3,46.8,64.5,0.0,0,0,2026-09-08 14:08:20,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SIPLC,Sena Insurance Plc,10.0,A,116.0,127.0,114.2,116.2,120.9,820.0,135420.0,16.352,160.7,42.1,152.8,143.7,119.8,97.6,58.5,53.4,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SJIBLPBOND,Sjibl Mudaraba Perpetual Bond,4.0,A,4743.5,4743.5,4743.5,4743.5,4743.5,1.0,1.0,0.005,6800.0,4155.0,4743.5,4743.5,4743.5,5700.0,4919.0,4301.0,0.0,0,0,2026-08-06 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SKTRIMS,Sk Trims & Industries Limited,13.0,Z,14.3,14.3,13.5,13.7,13.5,31.0,4407.0,0.06,16.1,6.0,13.8,14.0,14.6,15.1,9.0,9.7,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SONALIANSH,Sonali Aansh Industries Limited,12.0,A,210.8,214.0,205.5,206.5,208.7,1085.0,89886.0,18.891,244.4,150.0,214.0,217.3,218.8,187.7,160.2,243.4,0.0,0,0,2026-09-08 14:09:29,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SONALILIFE,Sonali Life Insurance PLC,25.0,A,85.6,85.9,84.3,84.5,84.7,484.0,179594.0,15.326,93.4,55.0,85.9,84.6,91.5,86.8,60.4,81.8,0.0,0,0,2026-09-08 14:06:11,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SONALIPAPR,Sonali Paper & Board Mills Ltd,15.0,A,224.6,227.5,219.2,220.3,222.2,507.0,45480.0,10.115,314.9,182.2,229.2,233.5,244.1,236.8,235.0,294.6,0.0,0,0,2026-09-08 14:08:32,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SONARBAINS,Sonar Bangla Insurance Ltd.,10.0,A,37.0,37.4,35.6,36.2,36.6,280.0,147920.0,5.436,50.8,21.4,34.6,38.1,41.9,43.81,26.48,31.24,0.0,0,0,2026-09-08 14:07:31,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
