t_recv,source,key,reason,detail,status
2026-09-08 10:00:45.958127+00:00,dse_ownership,TB2Y1026,parse_error,no shareholding block on the company page for 'TB2Y1026',
2026-09-08 10:00:46.602465+00:00,dse_ownership,TB2Y1126,parse_error,no shareholding block on the company page for 'TB2Y1126',
2026-09-08 10:00:47.157191+00:00,dse_ownership,TB2Y1127,parse_error,no shareholding block on the company page for 'TB2Y1127',
2026-09-08 10:00:47.834594+00:00,dse_ownership,TB5Y0128,parse_error,no shareholding block on the company page for 'TB5Y0128',
2026-09-08 10:00:48.399938+00:00,dse_ownership,TB5Y0230,parse_error,no shareholding block on the company page for 'TB5Y0230',
2026-09-08 10:00:48.921425+00:00,dse_ownership,TB5Y0327,parse_error,no shareholding block on the company page for 'TB5Y0327',
2026-09-08 10:00:49.544688+00:00,dse_ownership,TB5Y0428,parse_error,no shareholding block on the company page for 'TB5Y0428',
2026-09-08 10:00:50.113203+00:00,dse_ownership,TB5Y0429,parse_error,no shareholding block on the company page for 'TB5Y0429',
2026-09-08 10:00:50.752742+00:00,dse_ownership,TB5Y0430,parse_error,no shareholding block on the company page for 'TB5Y0430',
2026-09-08 10:00:51.427944+00:00,dse_ownership,TB5Y0527,parse_error,no shareholding block on the company page for 'TB5Y0527',
2026-09-08 10:00:52.221608+00:00,dse_ownership,TB5Y0529,parse_error,no shareholding block on the company page for 'TB5Y0529',
2026-09-08 10:00:52.830917+00:00,dse_ownership,TB5Y0628,parse_error,no shareholding block on the company page for 'TB5Y0628',
2026-09-08 10:00:53.481287+00:00,dse_ownership,TB5Y0630,parse_error,no shareholding block on the company page for 'TB5Y0630',
2026-09-08 10:00:54.067954+00:00,dse_ownership,TB5Y0727,parse_error,no shareholding block on the company page for 'TB5Y0727',
2026-09-08 10:00:54.678777+00:00,dse_ownership,TB5Y0828,parse_error,no shareholding block on the company page for 'TB5Y0828',
2026-09-08 10:00:55.507349+00:00,dse_ownership,TB5Y0926,parse_error,no shareholding block on the company page for 'TB5Y0926',
2026-09-08 10:00:56.172059+00:00,dse_ownership,TB5Y0928,parse_error,no shareholding block on the company page for 'TB5Y0928',
2026-09-08 10:00:56.751818+00:00,dse_ownership,TB5Y0930,parse_error,no shareholding block on the company page for 'TB5Y0930',
2026-09-08 10:00:57.337703+00:00,dse_ownership,TB5Y1029,parse_error,no shareholding block on the company page for 'TB5Y1029',
2026-09-08 10:00:58.032068+00:00,dse_ownership,TB5Y1126,parse_error,no shareholding block on the company page for 'TB5Y1126',
2026-09-08 10:00:58.570687+00:00,dse_ownership,TB5Y1127,parse_error,no shareholding block on the company page for 'TB5Y1127',
2026-09-08 10:00:59.142972+00:00,dse_ownership,TB5Y1128,parse_error,no shareholding block on the company page for 'TB5Y1128',
2026-09-08 10:00:59.926226+00:00,dse_ownership,TB5Y1130,parse_error,no shareholding block on the company page for 'TB5Y1130',
2026-09-08 10:01:00.608981+00:00,dse_ownership,TB5Y1228,parse_error,no shareholding block on the company page for 'TB5Y1228',
2026-09-08 10:01:01.195292+00:00,dse_ownership,TB5Y1229,parse_error,no shareholding block on the company page for 'TB5Y1229',
2026-09-08 10:01:02.628355+00:00,dse_ownership,TELECOMMUNICATION,parse_error,no shareholding block on the company page for 'TELECOMMUNICATION',
2026-09-08 10:01:03.145567+00:00,dse_ownership,TEXTILE,parse_error,no shareholding block on the company page for 'TEXTILE',
2026-09-08 10:01:06.932144+00:00,dse_ownership,TRAVEL&LEISURE,parse_error,no shareholding block on the company page for 'TRAVEL&LEISURE',
2026-09-08 10:01:37.529709+00:00,dse_ownership,WEBCOATS,parse_error,no shareholding block on the company page for 'WEBCOATS',
2026-09-08 10:01:40.262750+00:00,dse_ownership,WONDERTOYS,parse_error,no shareholding block on the company page for 'WONDERTOYS',
2026-09-08 10:01:41.368003+00:00,dse_ownership,YUSUFLOUR,parse_error,no shareholding block on the company page for 'YUSUFLOUR',
