panel,cohort,horizon,exec_status,exec_note,n_occurrences,n_untradeable,n_no_outcome,n_measured,n_dates,gross_mean,gross_median,net_verified_mean,t_clustered,t_naive,excess_vs_base,t_excess,fail_share_gross,fail_share_net_verified,p05,p95,mfe_mean,mae_mean,net_est_+0.2%,net_est_+0.4%,p_clustered,survives_fdr10,p_excess,excess_survives_fdr10,eligible
PRIMARY,path2=DRIFT→CALM→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,42686,1463,321,40902,2589,0.0002136618661685495,0.0,-0.0077863381338314505,-29.675932362119077,-60.374832821582196,9.708749079663306e-05,0.6556413623023217,0.5953009632780794,0.716590875751797,-0.036297363290645555,0.046618151061869034,0.021170649098036308,-0.014792139297869078,-0.009786338133831451,-0.01178633813383145,1.5701672625581847e-193,True,0.512054905619539,False,True
PRIMARY,path2=DRIFT→CALM→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,42686,1463,328,40895,2588,0.0003398063089204694,-0.0009255831834431608,-0.007660193691079532,-19.329764398302114,-39.64247101602646,0.00021138538966225125,0.9735141502262357,0.576036190243306,0.6668052329135591,-0.052643733485421944,0.06531237316315334,0.030264856662233185,-0.022671270019091767,-0.009660193691079531,-0.011660193691079533,3.0179286396002324e-83,True,0.33029783095288034,False,True
PRIMARY,path2=DRIFT→CALM→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,42686,1463,354,40869,2586,0.0008825637806524486,-0.0011716462968908577,-0.007117436219347553,-14.44347064834039,-30.62190798355316,0.0007150669969307342,2.7800294466914166,0.5655142039198414,0.6449876434461328,-0.06351340572232593,0.07926387704304436,0.037212855130625055,-0.02821858931117698,-0.009117436219347554,-0.011117436219347552,2.756070586589126e-47,True,0.005435396946270092,True,True
PRIMARY,path2=DRIFT→CALM→DRIFT,5,OK,sell 4 sessions after purchase,42686,1463,372,40851,2585,0.0008020787250802883,-0.0029416476706746017,-0.0071979212749197115,-10.94902842274923,-24.1236015938361,0.000581070455804733,1.7502471556021137,0.5655920295708795,0.6275978556216494,-0.08252102368800335,0.10089326446246728,0.04801880836889116,-0.03708478486264546,-0.009197921274919712,-0.011197921274919712,6.716414329730383e-28,True,0.08007567510444416,False,True
PRIMARY,path2=DRIFT→CALM→DRIFT,10,OK,sell 9 sessions after purchase,42686,1463,448,40775,2580,0.0010894348251229429,-0.004133457317107119,-0.006910565174877057,-6.682637130827836,-16.57448040672284,0.0007921349781145496,1.614405989028201,0.5566400980993256,0.602280809319436,-0.11724699365126999,0.1425971323579801,0.06774198891656548,-0.05303095685273836,-0.008910565174877056,-0.010910565174877058,2.3468018023962812e-11,True,0.10643939351617475,False,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,13934,1242,97,12595,2469,-0.00013273399197781958,-0.0009989012917294181,-0.00813273399197782,-19.86077676302481,-30.736595072517005,-1.249877467339865e-05,-0.03913739350178947,0.588249305279873,0.6933703850734418,-0.042119315079610094,0.0543892572140445,0.024198869113834356,-0.01729466827313215,-0.01013273399197782,-0.01213273399197782,8.892461927390467e-88,True,0.9687808480924784,False,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,13934,1242,103,12589,2466,-0.0009954109846648834,-0.002493766878402462,-0.008995410984664883,-14.79289191575276,-22.807727646262354,-0.0008068471597287796,-1.694998310811236,0.5758201604575423,0.6562078004607197,-0.06397211504527961,0.07134143968065161,0.03402610285387964,-0.02642039263959484,-0.010995410984664883,-0.012995410984664883,1.6280567102398322e-49,True,0.09007574122404935,False,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,13934,1242,94,12598,2465,-0.0012666330966838869,-0.0034305350967891368,-0.009266633096683888,-11.777291778424454,-19.44385354800485,-0.0008489047984081773,-1.4286454704997127,0.5742975075408795,0.645261152563899,-0.07696104113612832,0.08626566465967124,0.041415671713068675,-0.03313835066865491,-0.011266633096683888,-0.013266633096683888,5.110889884108743e-32,True,0.1531061580037524,False,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,5,OK,sell 4 sessions after purchase,13934,1242,112,12580,2465,-0.001198794917367803,-0.004298239609528253,-0.009198794917367805,-9.82792750408545,-15.277668365303255,-0.0014805639627826232,-2.008010901430144,0.565818759936407,0.6217011128775835,-0.0979042149813715,0.10904122286237317,0.05252299923419384,-0.043473982313851044,-0.011198794917367805,-0.013198794917367805,8.535723940811976e-23,True,0.04464213324638493,False,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,10,OK,sell 9 sessions after purchase,13934,1242,188,12504,2460,-0.0019226766107987116,-0.0061262198959513015,-0.009922676610798712,-7.717779203526549,-11.808989849418957,-0.0024415049614751826,-2.448335208452686,0.5597408829174664,0.6014075495841331,-0.13503011591397715,0.15290520592205475,0.07324568902422263,-0.06091602118104596,-0.011922676610798712,-0.013922676610798712,1.1837402408742866e-14,True,0.01435180644369702,True,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,11807,1015,77,10715,2411,0.0007412814487230285,0.0,-0.007258718551276972,-17.802108278453584,-25.285155572614116,-3.446260588801889e-05,-0.09486432089307308,0.5737750816612226,0.6822211852543164,-0.04258684629826823,0.055433108419868,0.024501602144508083,-0.017058325760956502,-0.009258718551276971,-0.011258718551276973,6.805784220112166e-71,True,0.9244225964746667,False,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,11807,1015,81,10711,2412,0.0003591468991144221,-0.000640820271849256,-0.007640853100885579,-13.599737523445649,-18.068767501860577,-0.0005327986137538505,-1.0593692564938786,0.566613761553543,0.6469050508822706,-0.06220469618573919,0.07521294380095914,0.034659201264402535,-0.026307107665797393,-0.009640853100885579,-0.011640853100885579,4.018730792946236e-42,True,0.28943164524286524,False,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,11807,1015,76,10716,2414,-4.4694275822914824e-05,-0.0022148837902125715,-0.008044694275822916,-11.615999287879893,-15.542322225113919,-0.0008384177413410707,-1.3860258472009115,0.5665360209033221,0.6340985442329228,-0.07552775371214782,0.08865908343964476,0.04204231653301,-0.03272890746814986,-0.010044694275822916,-0.012044694275822916,3.4176896325622396e-31,True,0.16573901113132153,False,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,5,OK,sell 4 sessions after purchase,11807,1015,94,10698,2411,-0.000373832937610605,-0.003922178085929085,-0.008373832937610605,-9.426872941258013,-12.793072539715897,-0.0016963066835331093,-2.1137282377013875,0.5656197420078519,0.6246027294821462,-0.09383571491013717,0.10969891725642453,0.05338088730990859,-0.04269877599003121,-0.010373832937610605,-0.012373832937610605,4.224968538943333e-21,True,0.034538485269289425,False,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,10,OK,sell 9 sessions after purchase,11807,1015,122,10670,2407,-0.0009402633219872825,-0.0063708055031760896,-0.008940263321987283,-7.079830538814981,-10.072192269337007,-0.0023203621783987388,-2.1475242289550294,0.5625117150890346,0.6004686035613871,-0.1292721345331666,0.15145797697480273,0.07323087692566928,-0.059913386691161995,-0.010940263321987283,-0.012940263321987283,1.4433084662630465e-12,True,0.03175157040526125,False,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,11637,1124,83,10430,2368,-0.0001702089236327972,-0.0018548588370581036,-0.008170208923632797,-20.478402547929203,-25.75842106935352,-0.0017489121829211444,-4.526007246463045,0.5926174496644295,0.6957813998082455,-0.04674190230477842,0.05908891637000648,0.02434335846246134,-0.018070583142422377,-0.010170208923632797,-0.012170208923632797,3.354811334888831e-93,True,6.010851955940881e-06,True,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,11637,1124,81,10432,2369,-0.00037536966354860237,-0.0024562551046412298,-0.008375369663548602,-15.47527042122737,-18.676794027613212,-0.002418656272261853,-4.491147556837542,0.577933282208589,0.6504984662576687,-0.06596319114832637,0.0781389263773749,0.034518924968583206,-0.02771202923526416,-0.010375369663548602,-0.012375369663548602,5.0958686578162754e-54,True,7.084044958782343e-06,True,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,11637,1124,85,10428,2372,-0.0005681661959125025,-0.003269586322535314,-0.008568166195912504,-13.162465022104186,-16.137641502917536,-0.0024391372647690783,-3.8985292805395257,0.5714422708093594,0.6399117759877253,-0.07906192088559105,0.09135403560642114,0.04184064434985051,-0.03431075466766656,-0.010568166195912504,-0.012568166195912504,1.4430000961363632e-39,True,9.677869977784628e-05,True,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,5,OK,sell 4 sessions after purchase,11637,1124,72,10441,2371,-0.0013139695048032642,-0.004246290881451208,-0.009313969504803263,-11.040557689965391,-13.957589536940684,-0.0034457527947663997,-4.29922099367999,0.5631644478498228,0.6166076046355713,-0.09873484068568897,0.11211729812070621,0.05322681422782308,-0.044234442829320944,-0.011313969504803264,-0.013313969504803264,2.435170095986066e-28,True,1.7139949927880384e-05,True,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,10,OK,sell 9 sessions after purchase,11637,1124,124,10389,2365,-0.0016129510464490268,-0.005625366418868669,-0.009612951046449027,-8.314530167412748,-10.620415295928842,-0.0048244450205353435,-4.0899853431995945,0.5586678217345269,0.60073154297815,-0.13452620001947468,0.14891111514523794,0.0733222208676253,-0.06141620681441166,-0.011612951046449027,-0.013612951046449027,9.211646968249452e-17,True,4.314004493176017e-05,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,9467,3053,46,6368,2024,-0.0009014182149507224,-0.003944778291016229,-0.008901418214950723,-16.63200124975463,-19.72766583333895,-0.0017556302237684786,-3.377615838069235,0.6022298994974874,0.6749371859296482,-0.05406722127027582,0.07141199987606967,0.029340947280859356,-0.02212177557618554,-0.010901418214950723,-0.012901418214950723,4.0871180235177e-62,True,0.0007311714974842538,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,9467,3053,53,6361,2025,-0.001926540702171298,-0.005115100666770489,-0.009926540702171298,-12.671618750709376,-15.41498344972993,-0.002943924545884836,-3.8677323100736904,0.5926741078446786,0.6456531991825185,-0.07710239388214087,0.08945935862826974,0.04093651157447731,-0.03326142084015467,-0.011926540702171298,-0.013926540702171298,8.494320401445291e-37,True,0.0001098521588346846,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,9467,3053,61,6353,2020,-0.0027147715759858076,-0.006808231977298426,-0.010714771575985807,-11.074022078418643,-14.054150970320201,-0.0037798441373088723,-4.045577303763895,0.5973555800409256,0.6442625531245081,-0.09188199633282261,0.10312136144842873,0.04921271873610155,-0.04094850533225143,-0.012714771575985807,-0.014714771575985807,1.6770097622065699e-28,True,5.2194338060678655e-05,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,5,OK,sell 4 sessions after purchase,9467,3053,70,6344,2024,-0.00560122217833495,-0.010260887113391893,-0.013601222178334952,-11.353893016044742,-14.189100155833621,-0.007318728533353564,-6.299714462712044,0.5997793190416141,0.6390290037831021,-0.1151422442195732,0.12884705212369496,0.061254814202190734,-0.05306388717977971,-0.015601222178334952,-0.01760122217833495,7.093260648302187e-30,True,2.9819445126626447e-10,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,10,OK,sell 9 sessions after purchase,9467,3053,84,6330,2016,-0.011177627613811488,-0.01732395318155051,-0.01917762761381149,-11.281569936689783,-14.675246634664601,-0.013243586403659937,-8.246354746024702,0.6143759873617693,0.6462875197472354,-0.1600156686270571,0.16941336087853953,0.0819377723047048,-0.07436896462541394,-0.021177627613811492,-0.02317762761381149,1.6183181017192612e-29,True,1.632994189463579e-16,True,True
PRIMARY,path2=CALM→CALM→DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,7618,424,52,7142,2170,-1.883563460941712e-05,0.0,-0.008018835634609417,-18.166806438457062,-23.673043956045674,-0.0008296111922040175,-2.059682599839106,0.6037524502940352,0.7100252030243629,-0.04000533461369925,0.051325783572075304,0.021705904269563224,-0.016410711018279664,-0.010018835634609417,-0.012018835634609417,9.454340525934998e-74,True,0.03942889392578286,False,True
PRIMARY,path2=CALM→CALM→DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,7618,424,72,7122,2165,0.0009192478147265234,0.0,-0.007080752185273476,-12.097773974798956,-15.175719617495076,-0.0002821643984583267,-0.5013731285130851,0.5699241786015165,0.6597865768042684,-0.05437772952602254,0.06899287148695142,0.03144867767273216,-0.024178772053487792,-0.009080752185273476,-0.011080752185273476,1.0851388901581183e-33,True,0.6161085477088111,False,True
PRIMARY,path2=CALM→CALM→DEPARTURE,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,7618,424,72,7122,2165,0.0010085512402879658,-0.0020183696762607127,-0.006991448759712035,-9.976805728336252,-12.239790828724745,-0.00015048861032114554,-0.22852083752116906,0.5728727885425442,0.641112047177759,-0.06530509840776677,0.08607233671724958,0.03832419571098599,-0.030009248928761643,-0.008991448759712035,-0.010991448759712035,1.925663616068318e-23,True,0.8192413586457524,False,True
PRIMARY,path2=CALM→CALM→DEPARTURE,5,OK,sell 4 sessions after purchase,7618,424,86,7108,2163,-0.0006377819909648989,-0.003640588635145436,-0.0086377819909649,-7.957461744144603,-11.743363270300744,-0.00031510006879470037,-0.3747493637459734,0.5758300506471581,0.6339335959482274,-0.0864548313236793,0.1056627709527401,0.048855653934964556,-0.039164739734779186,-0.0106377819909649,-0.0126377819909649,1.7560439114983207e-15,True,0.7078468761481833,False,True
PRIMARY,path2=CALM→CALM→DEPARTURE,10,OK,sell 9 sessions after purchase,7618,424,99,7095,2163,-0.0016707562298667424,-0.006749181974928561,-0.009670756229866743,-6.1923713378079945,-9.586365090212048,-0.001074121492396102,-0.9017829294905358,0.57646229739253,0.6176180408738549,-0.11783541453037077,0.14057700153553704,0.06714585765373308,-0.05503200736623431,-0.011670756229866743,-0.013670756229866743,5.92657231201637e-10,True,0.3671721895681166,False,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,7606,1070,59,6477,2103,-0.00037092110221568147,-0.0013176968568898585,-0.00837092110221568,-15.250355210846175,-21.491741767220084,-0.00035720362255619583,-0.7861688762194224,0.5900880037054191,0.6845761926817971,-0.04617220204155621,0.05787055103438017,0.025862031360182027,-0.018245211684564354,-0.01037092110221568,-0.01237092110221568,1.6373993283554806e-52,True,0.43176855735927977,False,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,7606,1070,59,6477,2105,-0.0013873165617526385,-0.0036630077587371467,-0.009387316561752639,-12.070867934416423,-16.5578792279186,-0.0015435059827329256,-2.297774525375622,0.5802068859039679,0.6523081673614327,-0.06741170320055741,0.07620334489633453,0.0360638665018897,-0.028080284853584034,-0.011387316561752639,-0.013387316561752639,1.5053813305755467e-33,True,0.021574625379161272,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,7606,1070,49,6487,2104,-0.002866755411666569,-0.005540180375615468,-0.01086675541166657,-10.723682981239739,-15.295490376507244,-0.0026638197725366393,-3.0966505122252923,0.5902574379528287,0.6523816864498228,-0.0829877330384239,0.09144407139640605,0.043651264300469214,-0.03575941897728727,-0.01286675541166657,-0.01486675541166657,7.880163957910001e-27,True,0.0019572047375110064,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DRIFT,5,OK,sell 4 sessions after purchase,7606,1070,59,6477,2102,-0.003051647866588996,-0.007168489478612516,-0.011051647866588998,-8.817564971309073,-12.298708493200545,-0.0036734315978353346,-3.2708846139936325,0.5876177242550563,0.6343986413463023,-0.10398971352404764,0.11737557561924987,0.05542596304205205,-0.0469917954176536,-0.013051647866588998,-0.015051647866588998,1.1697572159417878e-18,True,0.0010721164462245793,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DRIFT,10,OK,sell 9 sessions after purchase,7606,1070,78,6458,2093,-0.0037689677979723117,-0.00947874395454377,-0.011768967797972313,-7.91101216831191,-9.58118595461483,-0.006471662409992261,-4.288364780357926,0.5839269123567667,0.6255806751316197,-0.14059585394674234,0.1697619585051522,0.07683364058706263,-0.06494360632049236,-0.013768967797972313,-0.015768967797972315,2.5530457158823523e-15,True,1.799933209790829e-05,True,True
PRIMARY,path2=DEPARTURE→DRIFT→CALM,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,7385,409,56,6920,2192,0.0002010909648691943,0.0,-0.007798909035130806,-17.487078666350858,-24.67400471867835,0.0005309223376335444,1.4892966400767516,0.5890173410404624,0.7132947976878613,-0.03572651643865146,0.04485347873015707,0.02099799628740571,-0.01441785237286399,-0.009798909035130806,-0.011798909035130806,1.7973776878643676e-68,True,0.13640927211028975,False,True
PRIMARY,path2=DEPARTURE→DRIFT→CALM,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,7385,409,51,6925,2192,-0.0005635013987962433,-0.0014174346809733935,-0.008563501398796244,-12.411509145034994,-18.477780681306932,0.00031525725830404915,0.6035973941130347,0.5862815884476534,0.6687364620938628,-0.0548483357406364,0.06251269488000168,0.029862204574174316,-0.022541819312044294,-0.010563501398796244,-0.012563501398796244,2.2634577325772272e-35,True,0.546111345757352,False,True
PRIMARY,path2=DEPARTURE→DRIFT→CALM,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,7385,409,53,6923,2190,-0.0016167441404633283,-0.003327790092674691,-0.00961674414046333,-11.163665752088345,-16.949737323709048,-0.0008122535830793659,-1.262280394574379,0.5922288025422505,0.667629640329337,-0.06618363159269171,0.07588924904036179,0.03625335106609262,-0.028606942037919515,-0.01161674414046333,-0.01361674414046333,6.140624631415932e-29,True,0.2068479088161197,False,True
PRIMARY,path2=DEPARTURE→DRIFT→CALM,5,OK,sell 4 sessions after purchase,7385,409,75,6901,2187,-0.0008112381874762805,-0.004319661144516395,-0.008811238187476282,-7.902873469118941,-12.266123596861878,-0.00013157105339392893,-0.1543288011224117,0.5861469352267787,0.648746558469787,-0.08338160893905101,0.10161837827506626,0.04644512886099204,-0.03784457655198198,-0.010811238187476282,-0.012811238187476282,2.7254621742967908e-15,True,0.8773504893334201,False,True
PRIMARY,path2=DEPARTURE→DRIFT→CALM,10,OK,sell 9 sessions after purchase,7385,409,101,6875,2181,-0.0016013274942081154,-0.006153865574378335,-0.009601327494208117,-6.1159246762359585,-9.696255996254653,-0.000763686140616052,-0.6529911030559559,0.5773090909090909,0.6205090909090909,-0.1144861183204629,0.13417146173722422,0.0650157229118931,-0.05413689973684672,-0.011601327494208117,-0.013601327494208117,9.59986646630183e-10,True,0.5137620142462936,False,True
PRIMARY,path2=CALM→DRIFT→DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,7057,524,53,6480,2134,0.0007307056035480714,-0.0005007270734395717,-0.007269294396451929,-15.39445149811737,-18.305233085787524,-0.0005707753740993513,-1.2044546341660403,0.5912037037037037,0.6952160493827161,-0.043017385083690816,0.05715841383994883,0.023514580033256616,-0.01636346852723812,-0.00926929439645193,-0.01126929439645193,1.7833024782622148e-53,True,0.22841390630277975,False,True
PRIMARY,path2=CALM→DRIFT→DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,7057,524,66,6467,2133,0.0014316598486124306,-0.0010504570453675052,-0.00656834015138757,-9.900912440131398,-12.333629133262074,0.0002690615960657543,0.417707466138392,0.5707437760940157,0.6516158960878305,-0.05627964897591812,0.07696104113612819,0.03347971600381095,-0.02462294564462863,-0.00856834015138757,-0.01056834015138757,4.124942478931134e-23,True,0.6761610128584108,False,True
PRIMARY,path2=CALM→DRIFT→DEPARTURE,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,7057,524,63,6470,2137,0.000807528973955952,-0.002612674057395556,-0.007192471026044049,-8.085225511118027,-11.30993761121543,0.000448995278004746,0.5797120894273508,0.5709428129829984,0.641112828438949,-0.07115399666090498,0.08926641497141496,0.04076814930795841,-0.031269425554495196,-0.00919247102604405,-0.011192471026044048,6.204927613233002e-16,True,0.5621087893475908,False,True
PRIMARY,path2=CALM→DRIFT→DEPARTURE,5,OK,sell 4 sessions after purchase,7057,524,85,6448,2132,-0.001083346757250253,-0.004607271089815823,-0.009083346757250253,-7.1535550545625926,-10.62465605431757,-0.0011734372993234422,-1.114168327710931,0.5711848635235732,0.6294975186104218,-0.09180754925312286,0.10851140183596336,0.0513295121802986,-0.04139569567588427,-0.011083346757250253,-0.013083346757250253,8.455884740784434e-13,True,0.2652069801845271,False,True
PRIMARY,path2=CALM→DRIFT→DEPARTURE,10,OK,sell 9 sessions after purchase,7057,524,80,6453,2130,1.1470601383253192e-05,-0.006042314455962698,-0.007988529398616748,-4.651926494871632,-6.972782665297903,-0.00047364985209473996,-0.3456778108387963,0.5634588563458857,0.604370060437006,-0.12626668224584395,0.1486662347351589,0.07106220441569076,-0.057679445761004366,-0.009988529398616748,-0.011988529398616748,3.2884830602555578e-06,True,0.7295848617907057,False,True
PRIMARY,path2=DEPARTURE→CALM→CALM,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,6533,289,65,6179,2099,0.00021419086794429928,0.0,-0.007785809132055702,-18.349738081714925,-25.340356397147602,0.0006093887800912251,1.7711433434130472,0.6034957112801425,0.7337756918595242,-0.03227130444660246,0.04141828886296923,0.019339160705661478,-0.013817803092145217,-0.009785809132055703,-0.011785809132055701,3.3170748727461137e-75,True,0.07653686793012429,False,True
PRIMARY,path2=DEPARTURE→CALM→CALM,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,6533,289,63,6181,2093,7.65725471629896e-05,0.0,-0.007923427452837011,-12.070906075264231,-17.410901826080703,0.0006612359262692329,1.2548934977291235,0.578708946772367,0.6754570457854716,-0.048790164169431945,0.057629112836636215,0.028249787702092154,-0.021230585974588812,-0.009923427452837011,-0.011923427452837011,1.5046837304784097e-33,True,0.20951742475264754,False,True
PRIMARY,path2=DEPARTURE→CALM→CALM,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,6533,289,66,6178,2094,-0.0002692621711224858,-0.0007859927632999956,-0.008269262171122487,-10.352370655454552,-13.943407659090731,0.0003870490103856893,0.6081777134334102,0.5773713175785044,0.6581417934606669,-0.05792381248271035,0.07143457898608783,0.03461528687370737,-0.026653121177916503,-0.010269262171122487,-0.012269262171122487,4.082496800516276e-25,True,0.543069614193889,False,True
PRIMARY,path2=DEPARTURE→CALM→CALM,5,OK,sell 4 sessions after purchase,6533,289,71,6173,2095,0.0006571220380139625,-0.0015661710327449462,-0.007342877961986038,-6.514300623510102,-9.899409326554846,0.0014873176679548901,1.728179098346449,0.5635833468329824,0.6293536368054431,-0.07653408937931765,0.09445350726601019,0.04496969498703353,-0.034650861414657855,-0.009342877961986039,-0.011342877961986037,7.3029109493334e-11,True,0.08395611985278507,False,True
PRIMARY,path2=DEPARTURE→CALM→CALM,10,OK,sell 9 sessions after purchase,6533,289,82,6162,2092,-0.0008203256558175234,-0.00543972329581821,-0.008820325655817524,-4.695564250077717,-8.691683435135253,0.0012813421060359576,1.0807741868167082,0.5730282375851996,0.6171697500811425,-0.10773957792134677,0.13041709549516373,0.063953485870484,-0.04996660191589996,-0.010820325655817524,-0.012820325655817524,2.658717797613283e-06,True,0.27979757349176526,False,True
PRIMARY,path2=CALM→DEPARTURE→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,6342,304,48,5990,2116,0.0011535081625921183,0.0,-0.006846491837407882,-14.497285320931308,-19.663505973806185,0.0009950738315578304,2.4589241827448807,0.5766277128547579,0.6958263772954925,-0.037356135992629005,0.04836763992161154,0.0219726677991968,-0.014964829634144966,-0.008846491837407882,-0.010846491837407882,1.2603671343787245e-47,True,0.013935404361301607,True,True
PRIMARY,path2=CALM→DEPARTURE→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,6342,304,62,5976,2111,0.0009485529764733323,0.0,-0.007051447023526669,-9.769988310673877,-13.608025418162569,0.0010395554163815507,1.791064341391541,0.5707831325301205,0.6541164658634538,-0.05389922933318639,0.06889254601897968,0.03163653451814017,-0.023347285992847532,-0.009051447023526669,-0.01105144702352667,1.5146954698960904e-22,True,0.07328297056296525,False,True
PRIMARY,path2=CALM→DEPARTURE→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,6342,304,61,5977,2111,0.00017226078799441249,-0.0016353233407307532,-0.007827739212005587,-8.437871502484622,-12.510566373417126,0.0007256807987553156,1.0330994555047381,0.5690145557972227,0.643801238079304,-0.06773809071695688,0.0785149136909754,0.03843543806918958,-0.029325690544172785,-0.009827739212005587,-0.011827739212005587,3.2316862274700375e-17,True,0.30155735814730444,False,True
PRIMARY,path2=CALM→DEPARTURE→DRIFT,5,OK,sell 4 sessions after purchase,6342,304,65,5973,2108,-0.0006036016352712937,-0.0037702197651307777,-0.008603601635271295,-6.815553996660878,-11.018087673293453,0.0002533464325721935,0.27903863784968086,0.5729114347898878,0.6303365143144148,-0.08476526662770992,0.09614123551912587,0.04826168813719218,-0.03861540164272991,-0.010603601635271295,-0.012603601635271295,9.390119532217475e-12,True,0.780215173193427,False,True
PRIMARY,path2=CALM→DEPARTURE→DRIFT,10,OK,sell 9 sessions after purchase,6342,304,74,5964,2110,-0.0006357325673135149,-0.005328613614056236,-0.008635732567313516,-4.966255953951301,-7.971137977221985,0.0005119568739416487,0.41095509308446726,0.5658953722334004,0.6123407109322603,-0.11575978316203668,0.13196750914076227,0.06707216206009398,-0.054797531263391534,-0.010635732567313516,-0.012635732567313516,6.825785462844313e-07,True,0.6811054635521179,False,True
PRIMARY,path2=DRIFT→DEPARTURE→DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,6133,1006,33,5094,1955,-0.0007407831472643797,-0.0027943245301885957,-0.00874078314726438,-16.47772688548234,-18.73027694672045,-0.002151460414124693,-4.109229971094747,0.6003140950137417,0.6872791519434629,-0.04931364621976058,0.06433219527427318,0.02629258397765654,-0.020112710412753865,-0.01074078314726438,-0.01274078314726438,5.3041968228885504e-61,True,3.9698060027304394e-05,True,True
PRIMARY,path2=DRIFT→DEPARTURE→DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,6133,1006,52,5075,1953,-0.0011429219649169051,-0.0030991760343209197,-0.009142921964916907,-12.901373476338883,-13.510287226050032,-0.0033815883237509926,-4.496046314650167,0.5814778325123152,0.6470935960591133,-0.07096148804216215,0.0806992012568322,0.036976195417398654,-0.0299494397618176,-0.011142921964916907,-0.013142921964916907,4.4214571571945267e-38,True,6.922866313028794e-06,True,True
