panel,cohort,horizon,exec_status,exec_note,n_occurrences,n_untradeable,n_no_outcome,n_measured,n_dates,gross_mean,gross_median,net_verified_mean,t_clustered,t_naive,excess_vs_base,t_excess,fail_share_gross,fail_share_net_verified,p05,p95,mfe_mean,mae_mean,net_est_+0.2%,net_est_+0.4%,p_clustered,survives_fdr10,p_excess,excess_survives_fdr10,eligible
PRIMARY,path2=DRIFT→DRIFT→DRIFT,5,OK,sell 4 sessions after purchase,74214,4361,596,69257,2589,-0.0035708596484208656,-0.0062893289075639895,-0.011570859648420865,-19.120485006986446,-44.45703035406841,-0.0005584917235123205,-1.866664284008028,0.5836521940020504,0.6368020561098517,-0.10114998312148274,0.10943384104546204,0.04854949625162357,-0.04698280157862685,-0.013570859648420865,-0.015570859648420865,1.7051458152491202e-81,True,0.0619484843530063,False,True
PRIMARY,path2=DRIFT→DRIFT→DRIFT,10,OK,sell 9 sessions after purchase,74214,4361,796,69057,2584,-0.0030206512004427363,-0.007622963884915989,-0.011020651200442738,-13.198903476202497,-29.80179729174968,-0.001028474206487347,-2.4255698783835338,0.5716147530301056,0.610973543594422,-0.137201121513485,0.15332950717077348,0.07009944525154026,-0.06396756770642971,-0.013020651200442738,-0.015020651200442738,8.902143514388373e-40,True,0.015284372966608832,True,True
PRIMARY,path2=DRIFT→CALM→CALM,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,67205,1916,0,65289,2590,-0.003710411373617743,-0.0038240964384033942,-0.011710411373617743,-56.386230156360966,-122.19139168082792,0.00029277612720781445,2.5115263821825806,0.6434774617470018,0.7554871417849868,-0.041364658502025774,0.03729578474369693,0.01677914893917891,-0.01791692126894144,-0.013710411373617743,-0.01571041137361774,0.0,True,0.012021030020686465,True,True
PRIMARY,path2=DRIFT→CALM→CALM,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,67205,1916,444,64845,2589,-0.003226343090489972,-0.004376374599798777,-0.011226343090489971,-32.98145349581236,-79.03006723597741,0.0004893218920278924,2.8840989939145496,0.6104248592798212,0.6965378980646156,-0.05715342674405889,0.05796929504917023,0.025602128931582917,-0.025327063894654316,-0.013226343090489971,-0.015226343090489971,1.4984943541976328e-238,True,0.00392535336616844,True,True
PRIMARY,path2=DRIFT→CALM→CALM,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,67205,1916,481,64808,2588,-0.0034049569478995633,-0.005319161477600045,-0.011404956947899563,-26.22030771577048,-64.05487498444613,0.00043244578178199927,2.080010921186381,0.6049098876681891,0.6759659301320825,-0.0683507464636631,0.07134433207286983,0.03222324860568318,-0.030972830935134952,-0.013404956947899564,-0.015404956947899564,1.5594073358993855e-151,True,0.03752453116652979,True,True
PRIMARY,path2=DRIFT→CALM→CALM,5,OK,sell 4 sessions after purchase,67205,1916,574,64715,2586,-0.0032155588674917484,-0.00630916919326472,-0.011215558867491749,-18.445608657132606,-49.03334849505435,0.0008531953778953067,3.235922989792527,0.5921347446496176,0.6497875299389632,-0.0864971948201952,0.09448737652114803,0.04282994631863056,-0.039831872938839205,-0.013215558867491749,-0.015215558867491749,5.655860200219375e-76,True,0.0012125009130563927,True,True
PRIMARY,path2=DRIFT→CALM→CALM,10,OK,sell 9 sessions after purchase,67205,1916,736,64553,2581,-0.0031644341473044497,-0.008000042667076376,-0.01116443414730445,-11.55661510995116,-33.796187894206575,0.0010514015406028455,2.9034774865956297,0.5813517574706055,0.6232398184437594,-0.12397610039193097,0.1379231432055016,0.06296725016927313,-0.05626158540056793,-0.01316443414730445,-0.01516443414730445,6.8350229554839275e-31,True,0.003690435032236006,True,True
PRIMARY,path2=CALM→CALM→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,65649,2082,0,63567,2591,-0.003724499571033443,-0.003710579396535713,-0.011724499571033444,-54.92560850249692,-116.6016169900015,0.00038840532338554835,3.217777285673162,0.6412761338430317,0.7529693079742634,-0.04255961441879601,0.03871451218069043,0.017249156005020985,-0.01860237681598945,-0.013724499571033444,-0.015724499571033446,0.0,True,0.0012918808771653063,True,True
PRIMARY,path2=CALM→CALM→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,65649,2082,453,63114,2590,-0.0035347935925934093,-0.004823125914136756,-0.01153479359259341,-32.54554625528891,-77.88575431177914,0.0003847195943471126,2.14099418370803,0.6133821339164053,0.6962163703774124,-0.058496206681608494,0.05913052322682246,0.026118624213810362,-0.02626264349044424,-0.01353479359259341,-0.01553479359259341,2.4207496945863687e-232,True,0.03227450710257848,True,True
PRIMARY,path2=CALM→CALM→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,65649,2082,520,63047,2589,-0.0031286310928242875,-0.005167970158442449,-0.011128631092824288,-24.316770574646316,-60.69805797702665,0.0007779608936118832,3.4052387510780746,0.6033593985439434,0.6735609941789459,-0.06899287148695156,0.07410797215372204,0.03289822806584905,-0.03187066139674633,-0.013128631092824288,-0.015128631092824288,1.3031114198705112e-130,True,0.000661062311019922,True,True
PRIMARY,path2=CALM→CALM→DRIFT,5,OK,sell 4 sessions after purchase,65649,2082,561,63006,2587,-0.0035196570655199066,-0.006472514505617479,-0.011519657065519906,-17.712096966384525,-48.213543741298906,0.0008114148413934316,2.757260008933568,0.5943084785575977,0.6526045138558233,-0.08894748601649617,0.09655913055395014,0.04359327029943769,-0.040885370674448716,-0.013519657065519906,-0.015519657065519906,3.3823315242301154e-70,True,0.0058287982724148524,True,True
PRIMARY,path2=CALM→CALM→DRIFT,10,OK,sell 9 sessions after purchase,65649,2082,656,62911,2582,-0.0032930797306242898,-0.008053734807096714,-0.01129307973062429,-10.955458163988844,-33.18996589695559,0.001236710888018246,3.1300552904220753,0.5811384336602502,0.6232773282891704,-0.12559608248641901,0.14004607364571645,0.06380958630987825,-0.057294114421547575,-0.01329307973062429,-0.01529307973062429,6.25609803034828e-28,True,0.0017477340413498033,True,True
PRIMARY,path2=CALM→DRIFT→CALM,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,58298,1552,0,56746,2591,-0.003957158286214554,-0.003992021269537505,-0.011957158286214555,-57.826677731953005,-116.16959657093692,7.929158660725108e-05,0.6595296126029209,0.6466887533923096,0.7587671377718254,-0.041792319253097815,0.03660257897754684,0.016454898260939984,-0.018166756236090306,-0.013957158286214555,-0.015957158286214555,0.0,True,0.509555736772499,False,True
PRIMARY,path2=CALM→DRIFT→CALM,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,58298,1552,394,56352,2590,-0.0035980236168227093,-0.004705891037412728,-0.01159802361682271,-33.324043127495834,-76.64415959713978,0.000247127894838343,1.3993824138334967,0.6169434980124929,0.7014657864849517,-0.056305051781914896,0.05715841383994862,0.025052990078927407,-0.025509258085152395,-0.01359802361682271,-0.01559802361682271,1.7320114611974406e-243,True,0.16169833765300412,False,True
PRIMARY,path2=CALM→DRIFT→CALM,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,58298,1552,415,56331,2588,-0.003524849748972407,-0.005277057100843893,-0.011524849748972407,-26.068289580039092,-61.62431111539539,0.00042121017679875417,1.9767486506564431,0.6031314906534591,0.6776020308533489,-0.06811142585914581,0.07042246429654579,0.03167916439015936,-0.031073696579626418,-0.013524849748972407,-0.015524849748972407,8.347198637904697e-150,True,0.04807004858295845,False,True
PRIMARY,path2=CALM→DRIFT→CALM,5,OK,sell 4 sessions after purchase,58298,1552,508,56238,2587,-0.0033880642538581516,-0.006349227678658892,-0.011388064253858153,-18.677735360939057,-46.316453407132556,0.0007499934683602103,2.768074228844803,0.5945090508197304,0.6534193961378427,-0.0861904087526322,0.09381875521765491,0.04236346968047355,-0.03993597759953995,-0.013388064253858153,-0.015388064253858153,7.514003117229477e-78,True,0.0056388610962668315,True,True
PRIMARY,path2=CALM→DRIFT→CALM,10,OK,sell 9 sessions after purchase,58298,1552,621,56125,2582,-0.0033282951105084706,-0.007874056430905883,-0.01132829511050847,-11.60617639763747,-32.128360233978704,0.0011078783996881028,2.8592282328472867,0.5784587973273942,0.6215768374164811,-0.12260232209233239,0.13639034178750056,0.06220589589681234,-0.056042966129429515,-0.01332829511050847,-0.015328295110508471,3.8337870550839137e-31,True,0.004246731231624371,True,True
PRIMARY,path2=DRIFT→DRIFT→CALM,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,49819,1678,0,48141,2592,-0.0037228588165461015,-0.003678728857462545,-0.0117228588165461,-52.531803597671264,-100.00440224907983,0.00022461948631149773,1.6075115831247744,0.6385617249330093,0.7475956045782182,-0.04375698035710022,0.039002157803269176,0.017346530388596418,-0.01871083266509668,-0.0137228588165461,-0.0157228588165461,0.0,True,0.107942190526922,False,True
PRIMARY,path2=DRIFT→DRIFT→CALM,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,49819,1678,341,47800,2591,-0.0035120260181326704,-0.004318825967529858,-0.01151202601813267,-31.50301679089405,-65.84326244050784,0.000258805912935536,1.2712188221433565,0.6071129707112971,0.690418410041841,-0.060461839138205256,0.05953356009312769,0.026249810673699598,-0.026441641035706148,-0.01351202601813267,-0.01551202601813267,7.898217113599898e-218,True,0.20365081229217485,False,True
PRIMARY,path2=DRIFT→DRIFT→CALM,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,49819,1678,391,47750,2590,-0.0033500190404595273,-0.005012541823544398,-0.01135001904045953,-24.65589340399447,-52.37332933756521,0.0003561316949006992,1.4568310164550113,0.5990366492146597,0.6704921465968586,-0.07084006087385065,0.07387528875161965,0.03313932405026063,-0.032265417319194245,-0.01335001904045953,-0.01535001904045953,3.1817046839960817e-134,True,0.1451630318829631,False,True
PRIMARY,path2=DRIFT→DRIFT→CALM,5,OK,sell 4 sessions after purchase,49819,1678,407,47734,2588,-0.00291980380024466,-0.005830920310793099,-0.010919803800244661,-17.7219698924564,-39.45034760321492,0.0006717115135247355,2.089937215137697,0.5879038002262538,0.645116688314409,-0.08872811560868431,0.09654380984050608,0.04390494155435005,-0.04103780462636221,-0.012919803800244661,-0.014919803800244661,2.8379800515681974e-70,True,0.03662344000895992,True,True
PRIMARY,path2=DRIFT→DRIFT→CALM,10,OK,sell 9 sessions after purchase,49819,1678,527,47614,2582,-0.0029961413115829863,-0.007185045496974183,-0.010996141311582986,-11.572163765101251,-28.172994064021687,0.000684479532091215,1.5346510169654954,0.5755870122232957,0.6176964758264376,-0.12414269125050302,0.13580626724842548,0.0641178899151894,-0.05709879961615583,-0.012996141311582986,-0.014996141311582986,5.70261014796573e-31,True,0.12486957385432541,False,True
PRIMARY,path2=CALM→DRIFT→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,47568,1832,0,45736,2591,-0.003880161141725636,-0.0038535693159900777,-0.011880161141725637,-50.04856013704403,-96.24923067384611,0.0002745617300649344,1.7994261450819806,0.641748294560084,0.7515961168444989,-0.04485056616535179,0.0408219945202552,0.017449993953083515,-0.019464106007672573,-0.013880161141725637,-0.015880161141725635,0.0,True,0.07195129690849286,False,True
PRIMARY,path2=CALM→DRIFT→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,47568,1832,356,45380,2590,-0.0031936688862524193,-0.00436600899566539,-0.011193668886252419,-30.237249773172284,-61.610335553753295,0.0005668512915007264,2.6632472667212523,0.6035257822829441,0.6861392684001762,-0.06094336432023933,0.06169356900533996,0.026757386579341454,-0.027253723023734244,-0.013193668886252419,-0.015193668886252419,7.6753204677612e-201,True,0.007739052253335892,True,True
PRIMARY,path2=CALM→DRIFT→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,47568,1832,356,45380,2588,-0.003206102630241236,-0.005089069507471181,-0.011206102630241237,-23.869446228912235,-50.22813243356164,0.000542606805189642,2.1041163536217424,0.5996033494931688,0.6693918025561921,-0.07186569464382764,0.07616136096556395,0.033728197096368054,-0.03303922392989393,-0.013206102630241237,-0.015206102630241237,6.362058367818097e-126,True,0.03536829864826685,True,True
PRIMARY,path2=CALM→DRIFT→DRIFT,5,OK,sell 4 sessions after purchase,47568,1832,363,45373,2587,-0.0032646156054763334,-0.006153865574378335,-0.011264615605476334,-17.50947198926937,-39.28860779481928,0.0006812872498510101,2.086725569463521,0.5902629316994689,0.6462874396667622,-0.09051400754083186,0.09859795643269585,0.044569192272601116,-0.042132277207828486,-0.013264615605476334,-0.015264615605476334,1.213140817854183e-68,True,0.0369129485634295,True,True
PRIMARY,path2=CALM→DRIFT→DRIFT,10,OK,sell 9 sessions after purchase,47568,1832,435,45301,2582,-0.0024937054688681207,-0.007326040092072898,-0.010493705468868122,-10.729152821450619,-26.258524955084322,0.0012376511737427689,2.67087885459094,0.5754177611973246,0.6175801858678617,-0.1245129478725823,0.14217448878054254,0.06473179352514401,-0.05804140202679552,-0.012493705468868122,-0.014493705468868122,7.42739713795243e-27,True,0.007565294517035707,True,True
PRIMARY,path2=DRIFT→CALM→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,42686,1463,0,41223,2590,-0.003911187407563686,-0.003656311203110432,-0.011911187407563686,-50.57194001397884,-92.26072504779737,0.00022944027712831777,1.5342431180927778,0.6378720617131213,0.7510370424277709,-0.04445176257083392,0.039665256392431354,0.017322293672936386,-0.019019889381946486,-0.013911187407563686,-0.015911187407563684,0.0,True,0.12496985363016243,False,True
PRIMARY,path2=DRIFT→CALM→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,42686,1463,321,40902,2589,-0.0037184497244981355,-0.004705891037412728,-0.011718449724498136,-30.337408056769156,-61.76911469142261,0.00032351401580772986,1.4851332125606471,0.6109970172607696,0.6951249327661239,-0.06111881505604553,0.060290578319223784,0.026200776540432236,-0.02686072844672207,-0.013718449724498136,-0.015718449724498137,3.6831504728356767e-202,True,0.13750853962384943,False,True
PRIMARY,path2=DRIFT→CALM→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,42686,1463,328,40895,2588,-0.0035666042022276705,-0.0051282163669195665,-0.011566604202227672,-24.19671953474762,-49.191180009412136,0.0004360736332087937,1.6628409394984947,0.5987284509108693,0.6694950482944125,-0.07161811469723382,0.07325929180065242,0.03297521184644863,-0.03268105647140454,-0.013566604202227672,-0.015566604202227672,2.408850566002464e-129,True,0.0963442792409995,False,True
PRIMARY,path2=DRIFT→CALM→DRIFT,5,OK,sell 4 sessions after purchase,42686,1463,371,40852,2586,-0.0028552104534178184,-0.005602255548669675,-0.010855210453417818,-17.329723911797636,-35.78724644612497,0.0008991054586852372,2.72912424465834,0.5860667776363458,0.6432732791540194,-0.08900842820916834,0.09681768672132966,0.0438707157372702,-0.041374896610426246,-0.012855210453417818,-0.014855210453417818,2.8067262286298237e-67,True,0.006350277336547108,True,True
PRIMARY,path2=DRIFT→CALM→DRIFT,10,OK,sell 9 sessions after purchase,42686,1463,404,40819,2581,-0.0031590124233771594,-0.0071174677688639896,-0.011159012423377159,-11.26912999772199,-26.68326123461222,0.0007324964247267538,1.502609762723293,0.5758592812170803,0.6185354859256719,-0.12456342155390537,0.13705676814221954,0.06363732323416395,-0.05733087099600653,-0.01315901242337716,-0.01515901242337716,1.8640259581319428e-29,True,0.13293970438117364,False,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,13934,1242,0,12692,2471,-0.0042642503079752415,-0.004434597067865864,-0.01226425030797524,-29.330048579198966,-39.696212844649054,-0.0003370200423852051,-0.9341042704230198,0.6304758903246139,0.7320359281437125,-0.051012294616707025,0.04716108025792671,0.02018706276921352,-0.02203125064015068,-0.01426425030797524,-0.01626425030797524,4.293682530573752e-189,True,0.35025010933470146,False,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,13934,1242,97,12595,2469,-0.004394961689594649,-0.005469475804535321,-0.012394961689594648,-20.011584661957013,-29.496232390589856,-0.0003462956045909441,-0.7020281842517182,0.6046050019849146,0.6797935688765383,-0.07140135318420285,0.06899287148695142,0.030295467141012954,-0.031263262292903,-0.014394961689594648,-0.01639496168959465,4.3654816958227297e-89,True,0.482661586994305,False,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,13934,1242,103,12589,2466,-0.005257303269708353,-0.00668898815079654,-0.013257303269708354,-17.827415606743624,-26.233160293045565,-0.0011263768866506775,-1.9169390592680975,0.6006831360711733,0.6628008578918103,-0.08445606377774124,0.08175829518686112,0.037696055327192834,-0.03795867953393181,-0.015257303269708354,-0.017257303269708354,4.3297814819690005e-71,True,0.05524567414695432,False,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,5,OK,sell 4 sessions after purchase,13934,1242,122,12570,2461,-0.0057656329356136305,-0.007592770783979108,-0.013765632935613633,-14.239336983886755,-22.041615524485554,-0.001645676206452194,-2.1836848964475,0.5941925218774861,0.6454256165473349,-0.10390289959496585,0.10193082756724361,0.04884939851900658,-0.048369913693993384,-0.015765632935613633,-0.01776563293561363,5.222013840672484e-46,True,0.028985410362935782,True,True
PRIMARY,path2=DEPARTURE→DRIFT→DRIFT,10,OK,sell 9 sessions after purchase,13934,1242,139,12553,2459,-0.0060670425295451195,-0.009950330853168092,-0.014067042529545123,-10.791725187480582,-16.507128895798495,-0.002539362627764669,-2.5225361306764587,0.583525850394328,0.6201704771767705,-0.1405874196222081,0.14900913291051887,0.06926991059230812,-0.06587936279753467,-0.016067042529545123,-0.01806704252954512,3.766516845844857e-27,True,0.011651198035882736,True,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,11807,1015,0,10792,2418,-0.004782063022011491,-0.004618945856294417,-0.012782063022011493,-29.281026355921142,-43.689747572195614,-0.0010880139401658981,-2.7971285472269294,0.6346367679762788,0.734896219421794,-0.05262515271820335,0.04725288485054551,0.01956248086690917,-0.022824147343356842,-0.014782063022011493,-0.016782063022011493,1.8091392795806968e-188,True,0.00515590152100032,True,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,11807,1015,77,10715,2411,-0.004038196832291603,-0.00492005912544987,-0.012038196832291601,-20.018163404882753,-28.504840548913986,-0.0010830455930941354,-2.0252999674552497,0.5988800746616892,0.6724218385440971,-0.07122750928836775,0.06916653774709623,0.030024781069014638,-0.03194990665077289,-0.014038196832291601,-0.0160381968322916,3.8256514044492614e-89,True,0.04283657187416592,True,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,11807,1015,81,10711,2412,-0.004440995943019177,-0.005665737535677196,-0.012440995943019178,-17.881010569063424,-24.28053093689234,-0.0016084446768545285,-2.5757376644594268,0.5893940808514612,0.6563346092801793,-0.08464930824157689,0.08412299984541632,0.037582104136370593,-0.038659295443758714,-0.014440995943019178,-0.016440995943019177,1.6580428971605082e-71,True,0.010002650468171089,True,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,5,OK,sell 4 sessions after purchase,11807,1015,86,10706,2412,-0.005108499921239028,-0.007691312079768768,-0.013108499921239027,-14.468806836973558,-19.888166907008475,-0.0022774682470381143,-2.9303066856002475,0.5914440500653839,0.642910517466841,-0.10363264472917201,0.10630729067585142,0.04906376395618935,-0.04843088607926595,-0.015108499921239027,-0.01710849992123903,1.9075243830268992e-47,True,0.003386276156277618,True,True
PRIMARY,path2=DRIFT→DEPARTURE→DRIFT,10,OK,sell 9 sessions after purchase,11807,1015,123,10669,2407,-0.0052511986900304185,-0.009132483563272474,-0.013251198690030417,-10.655876380384496,-14.828200999703895,-0.003265360766095286,-2.9560408967888567,0.5821539038335364,0.6206767269659762,-0.13680370359738,0.14740152458862182,0.06888063098097125,-0.06546941516322528,-0.015251198690030417,-0.017251198690030417,1.636955204218362e-26,True,0.00311615768659165,True,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,11637,1124,0,10513,2376,-0.00502535408815149,-0.004291852081541032,-0.013025354088151489,-27.215670086120262,-42.08388809828511,-0.00018227158005553544,-0.4648646279694125,0.6325501759726053,0.7309045943118044,-0.054952171782645325,0.04993979341108321,0.020641311499930735,-0.024125857860862562,-0.015025354088151489,-0.01702535408815149,4.237998953049195e-163,True,0.6420284026200673,False,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,11637,1124,83,10430,2368,-0.005241349806482744,-0.0062305497506359745,-0.013241349806482745,-20.65839946011622,-29.692267102415805,-0.0019823769896094314,-3.5502749280355546,0.6064237775647172,0.6791946308724832,-0.07534943724178685,0.0726391836399717,0.03101913299738052,-0.033841171194722325,-0.015241349806482745,-0.017241349806482745,8.203876196745994e-95,True,0.00038482903739182434,True,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,11637,1124,81,10432,2369,-0.005417177245575214,-0.006263483121174886,-0.013417177245575217,-17.76553596716912,-24.965723254555005,-0.002668595244202894,-3.952828248860676,0.6006518404907976,0.6633435582822086,-0.08705658267553852,0.08495301627806709,0.038467870822592495,-0.0409795984299145,-0.015417177245575217,-0.01741717724557522,1.3068595208933156e-70,True,7.723287400940869e-05,True,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,5,OK,sell 4 sessions after purchase,11637,1124,93,10420,2368,-0.005547920354959579,-0.0074627212015896,-0.013547920354959579,-14.116160594253417,-20.355596516451133,-0.0025580969637491284,-3.1003279819627942,0.5915547024952016,0.641362763915547,-0.1090775048998935,0.10831209849912843,0.049494992654735094,-0.050672126738096845,-0.015547920354959579,-0.017547920354959577,3.0200265610693093e-45,True,0.0019330646000519976,True,True
PRIMARY,path2=DRIFT→DRIFT→DEPARTURE,10,OK,sell 9 sessions after purchase,11637,1124,121,10392,2363,-0.006579296687067732,-0.009216655104923952,-0.014579296687067731,-11.154051343771004,-15.886570208720263,-0.004931190264197587,-4.161102054069843,0.5789068514241724,0.6177829099307159,-0.14722416810017563,0.14769582849083449,0.06968650317422857,-0.06800043282585452,-0.01657929668706773,-0.01857929668706773,6.841866479668439e-29,True,3.1671550380125605e-05,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,9467,3053,0,6414,2031,-0.006980018760758609,-0.007968169649176845,-0.014980018760758612,-25.472262424568303,-33.399370036341224,-0.003118605225861416,-5.825641301122104,0.6445275958840038,0.7143748051138136,-0.06411781931371313,0.059478795836789125,0.024680284554919336,-0.029006267161367904,-0.016980018760758612,-0.01898001876075861,4.0015228172561066e-143,True,5.689369786721016e-09,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,9467,3053,46,6368,2024,-0.007881984004625718,-0.009169145781779901,-0.015881984004625718,-20.439947537577044,-24.489429626411034,-0.0048333456056082556,-6.57482718537493,0.6206030150753769,0.6744660804020101,-0.0871100337402176,0.08178510828867497,0.03607011273114964,-0.04061052816107937,-0.01788198400462572,-0.01988198400462572,7.381848232700092e-93,True,4.870970809466121e-11,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,9467,3053,53,6361,2025,-0.008872024543283105,-0.011494379425735021,-0.01687202454328311,-17.82788825915817,-21.660661630786198,-0.005952082526622153,-6.636559838526423,0.6238012891054866,0.6673479012733847,-0.10132825212988783,0.09798040836020382,0.04463125963780014,-0.048724807707416676,-0.018872024543283107,-0.02087202454328311,4.293337677731995e-71,True,3.210886237494284e-11,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,5,OK,sell 4 sessions after purchase,9467,3053,65,6349,2023,-0.011170407450232227,-0.01436576980203364,-0.019170407450232227,-16.010385253077693,-19.64657472889766,-0.008625441814681301,-7.601371080912424,0.6232477555520555,0.6605764687352339,-0.12819783742496996,0.12475823004300408,0.05691470035022539,-0.06057290017706958,-0.02117040745023223,-0.023170407450232227,1.0813816548742369e-57,True,2.930095784123123e-14,True,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DEPARTURE,10,OK,sell 9 sessions after purchase,9467,3053,82,6332,2015,-0.016750734961398468,-0.021426226035318616,-0.024750734961398464,-14.723385329941658,-18.626607246083797,-0.01572128142936322,-9.814297090223947,0.6272899557801642,0.6557169930511687,-0.17389850331613282,0.1644212390792176,0.07808369998561476,-0.08179739885813357,-0.026750734961398466,-0.028750734961398464,4.5623706294319626e-49,True,9.7716611445693e-23,True,True
PRIMARY,path2=CALM→CALM→DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,7618,424,0,7194,2176,-0.003653522180416222,-0.002948226491745724,-0.011653522180416221,-24.383741987756398,-34.87687260695182,0.0006730943798173525,1.5707854487630915,0.6244092299138171,0.7279677509035307,-0.04773792399788364,0.04508480903011609,0.01943921249633227,-0.02038390056826206,-0.013653522180416221,-0.01565352218041622,2.5442290733060647e-131,True,0.11623249314591502,False,True
PRIMARY,path2=CALM→CALM→DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,7618,424,52,7142,2170,-0.0036744599414489645,-0.004866189651173011,-0.011674459941448966,-17.067370791474907,-24.311487424355835,-0.00014414073709754442,-0.2350376030137723,0.6078129375525063,0.678801456174741,-0.06498875756464703,0.06410794816557691,0.028864594881204138,-0.029019033630411077,-0.013674459941448966,-0.015674459941448966,2.5963181796691706e-65,True,0.8141795476063595,False,True
PRIMARY,path2=CALM→CALM→DEPARTURE,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,7618,424,72,7122,2165,-0.0026397426865278806,-0.004956647250992552,-0.010639742686527882,-13.486922813507464,-18.735381935714802,0.0005005549385463431,0.6901525151311417,0.5936534681269307,0.6569783768604325,-0.07181191610657846,0.07658304075362715,0.0359945458283032,-0.0344067818229463,-0.012639742686527882,-0.014639742686527882,1.867329636783039e-41,True,0.4900982812246275,False,True
PRIMARY,path2=CALM→CALM→DEPARTURE,5,OK,sell 4 sessions after purchase,7618,424,70,7124,2169,-0.003255106061258407,-0.006112490752878674,-0.011255106061258409,-10.834622560646094,-15.3387647874457,0.0004457654795916491,0.5067679057447713,0.5947501403705783,0.6438798427849522,-0.09095298239090346,0.10008345855698263,0.046594559931511174,-0.04330072512979191,-0.013255106061258409,-0.015255106061258409,2.3593635198358463e-27,True,0.6123176778538695,False,True
PRIMARY,path2=CALM→CALM→DEPARTURE,10,OK,sell 9 sessions after purchase,7618,424,84,7110,2163,-0.0053585085761024935,-0.009019705872066953,-0.013358508576102495,-8.528760992227827,-13.226528355425039,-0.0006553995545645765,-0.548173371227121,0.5850914205344585,0.6267229254571026,-0.12394518598290102,0.13543318750128097,0.06451635060142671,-0.05908095455921272,-0.015358508576102495,-0.017358508576102494,1.479234483417289e-17,True,0.5835728646577883,False,True
PRIMARY,path2=DEPARTURE→DEPARTURE→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,7606,1070,0,6536,2112,-0.004623041395393503,-0.005411939176433493,-0.012623041395393504,-24.700682365194854,-32.206007091445024,-0.0007547296554241447,-1.6402108329200895,0.6376988984088128,0.7218482252141983,-0.054623055470765555,0.05177636533130438,0.02182085946153977,-0.023826204724811697,-0.014623041395393504,-0.016623041395393504,1.0515794125475646e-134,True,0.10096133768369561,False,True
