candidate,outcome,horizon,n_signal,n_population,n_symbols,n_dates,n_years,hit_rate,base_rate_all,control_rate_mean,control_rate_sd,n_matched,match_share,lift,excess_pp,t_nw_date,n_diff_dates,ci_lo,ci_hi,ci_excludes_control,median_mfe_10d,mean_mfe_10d,median_mae_10d,mean_mae_10d,median_fwd_ret_10d,mean_fwd_ret_10d,median_days_to_p10,years_total,years_beat,year_consistency,loso_worst_rate,top3_symbol_share,family,description,status,median_mfe_20d,mean_mfe_20d,median_mae_20d,mean_mae_20d,median_fwd_ret_20d,mean_fwd_ret_20d,median_mfe_30d,mean_mfe_30d,median_mae_30d,mean_mae_30d,median_fwd_ret_30d,mean_fwd_ret_30d,median_mfe_5d,mean_mfe_5d,median_mae_5d,mean_mae_5d,median_fwd_ret_5d,mean_fwd_ret_5d
E_xsz_ge3,hit_p20_20d,20,95194,587082,392,2347,12,0.15464209929197217,0.1305899346258274,0.14509419069669544,0.0008240145489696442,95020,0.9981721537071664,1.065804899206267,0.9547908595276738,7.165679920224305,2347,0.14674767319593934,0.16324964805547174,True,,,,,,,8.0,12,10,0.8333333333333334,0.15454727669764645,0.014780343298947413,leadership,relative volume 3 robust deviations above the causal market median,KILLED,0.06340057636887586,0.11249934222196283,-0.05847953216374269,-0.07751623223028577,-0.005291005291005124,0.003992450560953889,,,,,,,,,,,,
D_sell_pressure_drop,hit_p20_30d,30,94844,587082,392,2335,12,0.21046138922862806,0.18646287912080425,0.1975332138338254,0.0011353351077576061,94840,0.9999578254818439,1.0654481094233246,1.2928175394802648,4.046930080811178,2335,0.20147381414192447,0.21864667614761,True,,,,,,,9.0,12,10,0.8333333333333334,0.2099715310776916,0.012009194044958036,tightening,down-volume share fell by more than 15 points against the prior window,KILLED,,,,,,,0.08571428571428563,0.1427038182704815,-0.07142857142857151,-0.0935147363494833,-0.012680691318270987,0.012916919289872146,,,,,,
CHAIN_3_shock_premove_below,clean_p20_30d,30,34895,587082,392,2331,12,0.18684625304484884,0.16058915108962632,0.17546929183503854,0.0015902752037885253,34893,0.9999426851984525,1.0648373347254465,1.13769612098103,4.360908625080315,2331,0.178962426962569,0.19607475199757926,True,,,,,,,8.0,12,12,1.0,0.18561163535624622,0.020260782347041123,chain,shock + not run + below the 20-day high,KILLED,,,,,,,0.09160305343511466,0.1503078534169966,-0.07294117647058829,-0.09555182046813558,-0.007299270072992692,0.014409080417818167,,,,,,
A_turnover_z_ge3,clean_p20_30d,30,24064,587082,392,2217,12,0.20653257978723405,0.16058915108962632,0.19405237738362896,0.002301846157039711,24018,0.9980884308510638,1.0643135764210103,1.248020240360509,5.603640715976755,2217,0.1962861158626372,0.21627029274232817,True,,,,,,,6.0,12,9,0.75,0.20608361845948428,0.012882313829787235,activity,turnover z >= 3 vs own 60-day history,KILLED,,,,,,,0.09459459459459452,0.16004325982587847,-0.0924711212264353,-0.11245340585881343,-0.029468966763537163,0.00016104635487833633,,,,,,
C_vca_q95,hit_p5_5d,5,29023,587082,392,2285,12,0.31850601247286636,0.32451514439209517,0.2994220550686634,0.002340917197243019,28982,0.9985873272921476,1.0637359776278437,1.908395740420299,8.031202674618298,2285,0.3044188188332612,0.33513729099715484,True,,,,,,,8.0,12,9,0.75,0.31783858676827154,0.016745339902835683,compression,volume-compression activity above its 95th percentile (1.93),KILLED,,,,,,,,,,,,,0.02409638554216853,0.04740261928848573,-0.019230769230769162,-0.03227671916368324,0.0,0.0027996012089612043
A_relvol_ge2,hit_p20_20d,20,123720,587082,392,2347,12,0.15561752344002586,0.1305899346258274,0.14637831930051812,0.0009109120671257788,123520,0.9983834464920789,1.0631186652681557,0.923920413950774,7.239067140135334,2347,0.14786444787631428,0.16370818245132093,True,,,,,,,8.0,12,11,0.9166666666666666,0.15559721478307445,0.013094083414161009,activity,today's volume >= 2x its own trailing 20-day median,KILLED,0.06557377049180313,0.11214235773249501,-0.05743810133990118,-0.07586071031290098,-0.0038192249720425675,0.005296110465326641,,,,,,,,,,,,
A_turnover_z_ge3,hit_p10_20d,20,24064,587082,392,2217,12,0.42216589095744683,0.3274380750900215,0.39723748855025404,0.0031520233881164256,24018,0.9980884308510638,1.0627544054240903,2.4928402407192793,8.190004989442697,2217,0.40978933874640744,0.43372252061546224,True,,,,,,,6.0,12,12,1.0,0.4214327460966853,0.012882313829787235,activity,turnover z >= 3 vs own 60-day history,KILLED,0.0820144943092147,0.13397209976531343,-0.07808046879853359,-0.09411286457740174,-0.022328548644338198,0.0010249496444708279,,,,,,,,,,,,
B_relvol2_below20dhigh,hit_p20_30d,30,49306,587082,392,2344,12,0.2316756581349126,0.18646287912080425,0.2181218274111675,0.0014040475650322684,49250,0.998864235589989,1.0621388096897495,1.355383072374508,6.249951037724311,2344,0.2204861211284692,0.24193263179706995,True,,,,,,,8.0,12,12,1.0,0.23030636804960633,0.017908570964994118,premove,2x volume AND still 5 % or more below the 20-day high,KILLED,,,,,,,0.09322033898305104,0.15308634930787784,-0.08009431027970942,-0.1017490468135025,-0.014084507042253502,0.009245727460973857,,,,,,
A_volz_ge4,clean_p20_30d,30,13858,587082,392,2085,12,0.2052244191080964,0.16058915108962632,0.1933256116982771,0.0040010174248939715,13814,0.9968249386635878,1.0615480137589228,1.18988074098193,5.597721002539147,2085,0.1940538213150902,0.21668447278531847,True,,,,,,,6.0,12,10,0.8333333333333334,0.204665652394407,0.012916726800404099,activity,volume z >= 4 vs own 60-day history,KILLED,,,,,,,0.09393995495078533,0.16094539427629598,-0.08992350043465663,-0.10861142219252912,-0.026907876359977267,0.003835057559892742,,,,,,
A_relvol_ge5,hit_p10_20d,20,39419,587082,392,2322,12,0.3427027575534641,0.3274380750900215,0.322994298513541,0.002104682430190331,39288,0.9966767294959283,1.0610179781177649,1.9708459039923076,6.086398649212419,2322,0.3301179134617924,0.3569273469506701,True,,,,,,,6.0,12,10,0.8333333333333334,0.34197181662971743,0.01725056444861615,activity,today's volume >= 5x its own trailing 20-day median,KILLED,0.05882352941176472,0.11145381064206476,-0.05281285878300801,-0.07301063515740569,0.0,0.0035371491293000046,,,,,,,,,,,,
D_sell_pressure_drop,hit_p10_20d,20,94844,587082,392,2335,12,0.36775125469191516,0.3274380750900215,0.34666912695065377,0.0015825169256171979,94840,0.9999578254818439,1.0608133984287604,2.108212774126139,4.782051505397003,2335,0.3565261615137565,0.37670503559546886,True,,,,,,,9.0,12,10,0.8333333333333334,0.3672279312935897,0.012009194044958036,tightening,down-volume share fell by more than 15 points against the prior window,KILLED,0.06995974743630573,0.11379214741259218,-0.058252427184466105,-0.07699839154234268,-0.011090573012939031,0.008303928228416895,,,,,,,,,,,,
A_turnover_z_ge3,hit_p20_30d,30,24064,587082,392,2217,12,0.2495844414893617,0.18646287912080425,0.23536722458156384,0.0026737083675854407,24018,0.9980884308510638,1.0604044039352245,1.421721690779787,6.4479961221886235,2217,0.23683975043284022,0.2612770363706778,True,,,,,,,6.0,12,11,0.9166666666666666,0.24893545963095934,0.012882313829787235,activity,turnover z >= 3 vs own 60-day history,KILLED,,,,,,,0.09459459459459452,0.16004325982587847,-0.0924711212264353,-0.11245340585881343,-0.029468966763537163,0.00016104635487833633,,,,,,
B_relvol2_below20dhigh,clean_p20_30d,30,49306,587082,392,2344,12,0.19139658459416703,0.16058915108962632,0.18050862944162435,0.0012545749448979575,49250,0.998864235589989,1.0603181974466405,1.0887955152542679,4.80507760184637,2344,0.1839707520465232,0.19937413080613775,True,,,,,,,8.0,12,12,1.0,0.190409170644148,0.017908570964994118,premove,2x volume AND still 5 % or more below the 20-day high,KILLED,,,,,,,0.09322033898305104,0.15308634930787784,-0.08009431027970942,-0.1017490468135025,-0.014084507042253502,0.009245727460973857,,,,,,
A_volz_ge3,clean_p20_30d,30,23030,587082,392,2231,12,0.20373425966131134,0.16058915108962632,0.19239906021580228,0.002372286997720391,22984,0.9980026052974381,1.058915045799788,1.1335199445509065,5.35781292328375,2231,0.19463554933521549,0.21309346238611168,True,,,,,,,6.0,12,10,0.8333333333333334,0.2033144352376799,0.01289622231871472,activity,volume z >= 3 vs own 60-day history,KILLED,,,,,,,0.09352517985611497,0.15807467180483661,-0.09054928869259204,-0.1096286249307141,-0.02752293577981657,0.0018826172608828022,,,,,,
A_volz_ge4,hit_p20_30d,30,13858,587082,392,2085,12,0.24953095684803,0.18646287912080425,0.23569929057477917,0.004432391528141392,13814,0.9968249386635878,1.058683529502622,1.383166627325083,6.513864744200658,2085,0.23546676666257177,0.2627504531976139,False,,,,,,,6.0,12,10,0.8333333333333334,0.24885894370788958,0.012916726800404099,activity,volume z >= 4 vs own 60-day history,KILLED,,,,,,,0.09393995495078533,0.16094539427629598,-0.08992350043465663,-0.10861142219252912,-0.026907876359977267,0.003835057559892742,,,,,,
C_vca_q99,hit_p10_10d,10,5806,587082,388,1275,12,0.14433344815707888,0.21010693565805116,0.13640843852671625,0.003984201825029618,5783,0.996038580778505,1.0580976493455894,0.7925009630362634,1.4481283149047315,1275,0.1287121962579759,0.15994462672684312,False,0.004950495049504955,0.049343893007331135,0.0,-0.03429408478546904,0.0,0.0015984553181724744,9.0,12,9,0.75,0.14288188430897125,0.020668274199104376,compression,volume-compression activity above its 99th percentile (5.44),KILLED,,,,,,,,,,,,,,,,,,
CHAIN_3_shock_premove_below,hit_p20_30d,30,34895,587082,392,2331,12,0.2240435592491761,0.18646287912080425,0.21177743386925743,0.0015946781921939472,34893,0.9999426851984525,1.057919888605475,1.2266125379918669,5.052797160128252,2331,0.21361681128768312,0.23652330479415906,True,,,,,,,8.0,12,12,1.0,0.2225204167027386,0.020260782347041123,chain,shock + not run + below the 20-day high,KILLED,,,,,,,0.09160305343511466,0.1503078534169966,-0.07294117647058829,-0.09555182046813558,-0.007299270072992692,0.014409080417818167,,,,,,
A_volz_ge4,hit_p10_20d,20,13858,587082,392,2085,12,0.4196853802857555,0.3274380750900215,0.3969306500651513,0.005193847106378628,13814,0.9968249386635878,1.057326714920634,2.27547302206042,8.650733333462949,2085,0.40589526926010305,0.43483759169757197,True,,,,,,,6.0,12,11,0.9166666666666666,0.4192146065787567,0.012916726800404099,activity,volume z >= 4 vs own 60-day history,KILLED,0.08200049537313381,0.13470232416699682,-0.07620147366105795,-0.09087235209720801,-0.019607843137254943,0.003977825968994764,,,,,,,,,,,,
A_volz_ge3,hit_p10_20d,20,23030,587082,392,2231,12,0.4174989144594008,0.3274380750900215,0.39537939436129477,0.0027569442139147816,22984,0.9980026052974381,1.055945050279574,2.2119520098106027,8.34466846868149,2231,0.4047503095203245,0.42969878127208244,True,,,,,,,6.0,12,11,0.9166666666666666,0.4167030091583079,0.01289622231871472,activity,volume z >= 3 vs own 60-day history,KILLED,0.08088235294117652,0.13192958150438133,-0.07627118644067798,-0.09170524345984819,-0.020650539984434835,0.0019893406254948083,,,,,,,,,,,,
A_vol_accel_ge2,hit_p5_5d,5,110391,587082,392,2345,12,0.3192923336141533,0.32451514439209517,0.30249447383678796,0.0015573773942683905,110384,0.9999365890335263,1.0555311294227914,1.6797859777365365,7.156595368016207,2345,0.307657827461931,0.3314273660802728,True,,,,,,,10.0,12,9,0.75,0.31880890588717387,0.015653450009511644,activity,relative volume doubled against yesterday's,KILLED,,,,,,,,,,,,,0.028169014084507005,0.046690147671537514,-0.020811099252934895,-0.03110655393777973,0.0,0.004047160481275063
C_vca_q99,hit_p20_20d,20,5806,587082,388,1275,12,0.09782983120909404,0.1305899346258274,0.09272004150095106,0.0028965597726528327,5783,0.996038580778505,1.055109872950558,0.5109789708142978,1.9464442507394553,1275,0.08586471473861626,0.1090957620545166,False,,,,,,,9.0,12,10,0.8333333333333334,0.0969864911673017,0.020668274199104376,compression,volume-compression activity above its 99th percentile (5.44),KILLED,0.01754385964912275,0.07256020441317773,0.0,-0.05019476087845003,0.0,-0.001099764753691415,,,,,,,,,,,,
A_first_shock,clean_p20_30d,30,25108,587082,392,2291,12,0.17990281981838457,0.16058915108962632,0.17064653797064455,0.002543891259102619,25072,0.9985661940417396,1.0542424238825054,0.9256281847740022,5.261945495563362,2291,0.17231576035866386,0.1885255563691961,True,,,,,,,9.0,12,10,0.8333333333333334,0.17993204077553468,0.01254580213477776,activity,first abnormal-volume day after a quiet five,KILLED,,,,,,,0.08098862325560374,0.13854328105437144,-0.06288670315230838,-0.08498185932755947,-0.0017064846416382506,0.01498831138736409,,,,,,
A_relvol_ge3,hit_p20_20d,20,74574,587082,392,2345,12,0.15756161664923432,0.1305899346258274,0.1494805177349767,0.0010607565300018364,74401,0.9976801566229517,1.0540612183825255,0.8081098914257623,7.064178416425474,2345,0.14878412144696274,0.16673948464474123,False,,,,,,,7.0,12,11,0.9166666666666666,0.1574857235211723,0.014763858717515487,activity,today's volume >= 3x its own trailing 20-day median,KILLED,0.06329113924050622,0.1121848340135293,-0.05690677709015901,-0.0754157695884147,0.0,0.00406494182477111,,,,,,,,,,,,
A_turnover_z_ge3,clean_p10_20d,20,24064,587082,392,2217,12,0.36668882978723405,0.2955754051393161,0.3479640269797652,0.0030975436098502414,24018,0.9980884308510638,1.053812467251116,1.8724802807468854,6.726169344429545,2217,0.3557699427676789,0.3758703795255323,True,,,,,,,6.0,12,9,0.75,0.36611839358770976,0.012882313829787235,activity,turnover z >= 3 vs own 60-day history,KILLED,0.0820144943092147,0.13397209976531343,-0.07808046879853359,-0.09411286457740174,-0.022328548644338198,0.0010249496444708279,,,,,,,,,,,,
A_first_shock,clean_p10_20d,20,25108,587082,392,2291,12,0.3263899952206468,0.2955754051393161,0.30978182833439694,0.002391052357598944,25072,0.9985661940417396,1.0536124632438686,1.6608166886249887,5.683139827094689,2291,0.3163648054146301,0.33577442936896484,True,,,,,,,9.0,12,10,0.8333333333333334,0.3262842294623226,0.01254580213477776,activity,first abnormal-volume day after a quiet five,KILLED,0.06666666666666665,0.11049711142396892,-0.050445103857566786,-0.06894311898770743,0.0,0.01186878795420093,,,,,,,,,,,,
A_relvol_ge5,clean_p10_20d,20,39419,587082,392,2322,12,0.2965828661305462,0.2955754051393161,0.28157707187945424,0.0017965305198498862,39288,0.9966767294959283,1.0532919607050348,1.5005794251091942,4.287186556710861,2322,0.28572479678047874,0.3084488878733561,True,,,,,,,6.0,12,10,0.8333333333333334,0.29579797670922203,0.01725056444861615,activity,today's volume >= 5x its own trailing 20-day median,KILLED,0.05882352941176472,0.11145381064206476,-0.05281285878300801,-0.07301063515740569,0.0,0.0035371491293000046,,,,,,,,,,,,
B_relvol2_below20dhigh,hit_p10_30d,30,49306,587082,392,2344,12,0.4722751794913398,0.40138174905720153,0.4483868020304569,0.001377398157477126,49250,0.998864235589989,1.053276272521079,2.3888377460882904,5.936305699995025,2344,0.46010270969177924,0.48296534410805503,True,,,,,,,8.0,12,12,1.0,0.47103577693468773,0.017908570964994118,premove,2x volume AND still 5 % or more below the 20-day high,KILLED,,,,,,,0.09322033898305104,0.15308634930787784,-0.08009431027970942,-0.1017490468135025,-0.014084507042253502,0.009245727460973857,,,,,,
A_relvol_ge2,clean_p10_20d,20,123720,587082,392,2347,12,0.31834788231490463,0.2955754051393161,0.30231905764248707,0.0012611369814128869,123520,0.9983834464920789,1.053019564153047,1.6028824672417563,4.815635921765296,2347,0.3090736804241459,0.3267881115025803,True,,,,,,,8.0,12,11,0.9166666666666666,0.31802211890330484,0.013094083414161009,activity,today's volume >= 2x its own trailing 20-day median,KILLED,0.06557377049180313,0.11214235773249501,-0.05743810133990118,-0.07586071031290098,-0.0038192249720425675,0.005296110465326641,,,,,,,,,,,,
CHAIN_3_shock_premove_below,hit_p10_30d,30,34895,587082,392,2331,12,0.4655108181687921,0.40138174905720153,0.4423251081878887,0.0022488527663768157,34893,0.9999426851984525,1.0524178020886896,2.318570998090336,5.279173341749039,2331,0.453520145654586,0.47745468120615436,True,,,,,,,8.0,12,11,0.9166666666666666,0.46432276657060517,0.020260782347041123,chain,shock + not run + below the 20-day high,KILLED,,,,,,,0.09160305343511466,0.1503078534169966,-0.07294117647058829,-0.09555182046813558,-0.007299270072992692,0.014409080417818167,,,,,,
C_bigvol_smallbody,hit_p10_10d,10,27822,587082,392,2227,12,0.17378333692761125,0.21010693565805116,0.16520902979977714,0.0020924429680210764,27819,0.9998921716627129,1.0518997486830697,0.8574307127834108,4.232958265973254,2227,0.1647462110777572,0.18477645620388583,False,0.018236702412400496,0.05586338135787618,-0.011538461538461608,-0.04018907547652638,0.0,0.0010884901075095407,8.0,12,10,0.8333333333333334,0.17316236229004875,0.017360362303213285,compression,3x volume with a body under a quarter of the day's range,KILLED,,,,,,,,,,,,,,,,,,
A_volz_ge3,hit_p20_30d,30,23030,587082,392,2231,12,0.24580981328701693,0.18646287912080425,0.2338083014270797,0.0022583564192233804,22984,0.9980026052974381,1.0513305634814207,1.2001511859937226,6.298476259399287,2231,0.23386429101739092,0.2578638276416214,True,,,,,,,6.0,12,10,0.8333333333333334,0.24513737461840385,0.01289622231871472,activity,volume z >= 3 vs own 60-day history,KILLED,,,,,,,0.09352517985611497,0.15807467180483661,-0.09054928869259204,-0.1096286249307141,-0.02752293577981657,0.0018826172608828022,,,,,,
E_xsrank95_premove,hit_p10_10d,10,13349,587082,390,2254,12,0.2088545958498764,0.21010693565805116,0.19866636697385182,0.0028753129694706076,13347,0.9998501760431493,1.0512831086115058,1.0188228876024579,4.040453227641768,2254,0.19418394106122258,0.22601922946201172,False,0.039682539682539764,0.06881681329076048,-0.028368794326241065,-0.04675741491629407,0.0,0.003742625609755543,8.0,12,8,0.6666666666666666,0.2087970323264441,0.03266162259345269,leadership,causal rank >= 0.95 AND prior 3-day return below +2 %,KILLED,,,,,,,,,,,,,,,,,,
A_volz_ge3,clean_p10_20d,20,23030,587082,392,2231,12,0.3635692574902301,0.2955754051393161,0.34604725026105115,0.0028169696072218044,22984,0.9980026052974381,1.0506347246363326,1.752200722917896,6.918390653066383,2231,0.3541516463535774,0.373607577631573,True,,,,,,,6.0,12,10,0.8333333333333334,0.362974269515918,0.01289622231871472,activity,volume z >= 3 vs own 60-day history,KILLED,0.08088235294117652,0.13192958150438133,-0.07627118644067798,-0.09170524345984819,-0.020650539984434835,0.0019893406254948083,,,,,,,,,,,,
A_volz_ge4,clean_p10_20d,20,13858,587082,392,2085,12,0.36340020204935775,0.2955754051393161,0.3459750977269437,0.00423181933157929,13814,0.9968249386635878,1.0503651980614983,1.7425104322414064,7.056761159185185,2085,0.3508551432774336,0.37562151646024083,True,,,,,,,6.0,12,10,0.8333333333333334,0.3629184176206347,0.012916726800404099,activity,volume z >= 4 vs own 60-day history,KILLED,0.08200049537313381,0.13470232416699682,-0.07620147366105795,-0.09087235209720801,-0.019607843137254943,0.003977825968994764,,,,,,,,,,,,
B_relvol2_postmove_p3ge5,hit_p10_30d,30,34622,587082,392,2289,12,0.5131130495060944,0.40138174905720153,0.48853212334903623,0.0021732913582306447,34601,0.9993934492519208,1.050315885038425,2.458092615705815,6.882116278293788,2289,0.5024972027168662,0.522694161459435,True,,,,,,,6.0,12,12,1.0,0.5118681446230631,0.015597019236323725,premove,2x volume AFTER a prior 3-day return of +5 % or more — the echo,KILLED,,,,,,,0.1042323230653065,0.17356917757178697,-0.1001759643247021,-0.11775400451174645,-0.03703703703703698,0.004338906010182526,,,,,,
A_first_shock,hit_p20_20d,20,25108,587082,392,2291,12,0.15062928150390315,0.1305899346258274,0.1436722239948947,0.0022188722580645096,25072,0.9985661940417396,1.0484231211469743,0.6957057509008435,6.329411164321984,2291,0.14290401921935814,0.15905829804620755,False,,,,,,,9.0,12,11,0.9166666666666666,0.15058964621227264,0.01254580213477776,activity,first abnormal-volume day after a quiet five,KILLED,0.06666666666666665,0.11049711142396892,-0.050445103857566786,-0.06894311898770743,0.0,0.01186878795420093,,,,,,,,,,,,
CHAIN_4_shock_premove_lead,hit_p10_10d,10,13239,587082,390,2250,12,0.20787068509706172,0.21010693565805116,0.19830777366472765,0.0031796387694324924,13237,0.9998489311881562,1.0482225747108307,0.9562911432334065,3.882289542636467,2250,0.191719811802816,0.2252154245037207,False,0.03937007874015741,0.0686365301708725,-0.028169014084507116,-0.04675522435178341,0.0,0.003585968687498581,8.0,12,8,0.6666666666666666,0.20777039920616747,0.03263086335825969,chain,shock + not run + causal cross-sectional leadership,KILLED,,,,,,,,,,,,,,,,,,
A_relvol_ge2,hit_p10_20d,20,123720,587082,392,2347,12,0.3583171677982541,0.3274380750900215,0.34191224093264255,0.00137426611742451,123520,0.9983834464920789,1.047979934324128,1.6404926865611569,6.165905988130513,2347,0.34787366809851283,0.36875212715634914,True,,,,,,,8.0,12,11,0.9166666666666666,0.35798382058210204,0.013094083414161009,activity,today's volume >= 2x its own trailing 20-day median,KILLED,0.06557377049180313,0.11214235773249501,-0.05743810133990118,-0.07586071031290098,-0.0038192249720425675,0.005296110465326641,,,,,,,,,,,,
E_xsrank_ge90,hit_p20_20d,20,58245,587082,392,2347,12,0.16205682891235298,0.1305899346258274,0.15469269031514088,0.001746701054717181,58101,0.9975276847798095,1.0476049552255005,0.7364138597212105,7.018815629609722,2347,0.15291785183209328,0.17239618111398292,False,,,,,,,7.0,12,11,0.9166666666666666,0.16191363455997793,0.017563739376770537,leadership,causal cross-sectional rank of relative volume >= 0.90,KILLED,0.06666666666666665,0.1173006676333645,-0.06349206349206338,-0.08194477035155534,-0.009803921568627416,0.003450177019081316,,,,,,,,,,,,
D_sell_pressure_drop,hit_p10_30d,30,94844,587082,392,2335,12,0.4433279912277002,0.40138174905720153,0.42351381273724165,0.0015123323434797684,94840,0.9999578254818439,1.0467852001363296,1.9814178490458578,3.5925244029226095,2335,0.43143823696886796,0.4527487329116919,True,,,,,,,9.0,12,10,0.8333333333333334,0.442708829412325,0.012009194044958036,tightening,down-volume share fell by more than 15 points against the prior window,KILLED,,,,,,,0.08571428571428563,0.1427038182704815,-0.07142857142857151,-0.0935147363494833,-0.012680691318270987,0.012916919289872146,,,,,,
A_repeat_shock,hit_p20_20d,20,101172,587082,392,2344,12,0.15839362669513304,0.1305899346258274,0.1514918728544435,0.0009907181334653078,101081,0.9991005416518405,1.0455585749228629,0.6901753840689556,6.247276493875065,2344,0.14931943566541925,0.16779052483323337,False,,,,,,,8.0,12,12,1.0,0.15838262733732977,0.013511643537737714,activity,abnormal volume with another in the prior five,KILLED,0.06619976428682761,0.113417497906195,-0.05834047522029384,-0.07683839576791918,-0.004424778761062065,0.004403039766625569,,,,,,,,,,,,
CHAIN_4_shock_premove_below_tight,hit_p10_20d,20,5660,587082,388,1912,12,0.38975265017667843,0.3274380750900215,0.3732950530035336,0.008105605389972837,5660,1.0,1.0440873701370614,1.6457597173144822,3.0411449284873386,1912,0.37250015362154365,0.4064482045369774,False,,,,,,,8.0,12,11,0.9166666666666666,0.38854296388542964,0.024558303886925797,chain,shock + not run + below high + light sell-side,KILLED,0.07479963031983394,0.12389252092262189,-0.06577013781395163,-0.08371447724152072,-0.013716962194713855,0.004974055544637202,,,,,,,,,,,,
A_repeat_shock,hit_p10_20d,20,101172,587082,392,2344,12,0.3624915984659787,0.3274380750900215,0.3474322572986021,0.0014728665867068042,101081,0.9991005416518405,1.0433446833158917,1.5059341167376616,5.567529605728245,2344,0.3498581470640514,0.37330819814770305,True,,,,,,,8.0,12,12,1.0,0.3621459619316039,0.013511643537737714,activity,abnormal volume with another in the prior five,KILLED,0.06619976428682761,0.113417497906195,-0.05834047522029384,-0.07683839576791918,-0.004424778761062065,0.004403039766625569,,,,,,,,,,,,
B_relvol3_below20dhigh,hit_p10_30d,30,24998,587082,392,2330,12,0.47095767661412913,0.40138174905720153,0.45153556250501153,0.003338130246685001,24942,0.9977598207856628,1.0430134760600591,1.9422114109117594,4.8428854682816915,2330,0.45676714885702896,0.4851416009460154,True,,,,,,,7.0,12,11,0.9166666666666666,0.4690468523587184,0.02236178894311545,premove,3x volume AND still 5 % or more below the 20-day high,KILLED,,,,,,,0.09322033898305093,0.15312697087931917,-0.080570818070818,-0.10247629880282756,-0.015267175572518998,0.004259113771951647,,,,,,
C_vca_q95,hit_p10_10d,10,29023,587082,392,2285,12,0.21021259001481585,0.21010693565805116,0.2016113449727417,0.001944031032089116,28982,0.9985873272921476,1.042662505139254,0.8601245042074157,5.461050870577522,2285,0.19976121040660827,0.22304438773423663,False,0.03411131059245953,0.06818179912996057,-0.028368794326241176,-0.045173974411238674,0.0,0.005518161189790669,8.0,12,9,0.75,0.21007966747488743,0.016745339902835683,compression,volume-compression activity above its 95th percentile (1.93),KILLED,,,,,,,,,,,,,,,,,,
CHAIN_4_shock_premove_below_tight,clean_p10_20d,20,5660,587082,388,1912,12,0.34664310954063604,0.2955754051393161,0.3328710247349823,0.00785865853997096,5660,1.0,1.0413736365776418,1.3772084805653728,2.3727190409866705,1912,0.33120710093800415,0.36189575126453466,False,,,,,,,8.0,12,11,0.9166666666666666,0.34513431773705744,0.024558303886925797,chain,shock + not run + below high + light sell-side,KILLED,0.07479963031983394,0.12389252092262189,-0.06577013781395163,-0.08371447724152072,-0.013716962194713855,0.004974055544637202,,,,,,,,,,,,
D_range_compression,hit_p10_20d,20,6631,587082,383,1932,12,0.3608807118081737,0.3274380750900215,0.3466053108026554,0.0055227393491129985,6628,0.9995475795505957,1.0411863308482456,1.427540100551833,2.4616435150740448,1932,0.33581335498718895,0.38752023707105715,False,,,,,,,10.0,12,9,0.75,0.3579059829059829,0.04810737445332529,tightening,"5-day true range under 60 % of the 20-day, price in the top half of its range",KILLED,0.06666666666666665,0.12326299789038879,-0.05421686746987964,-0.07397111707732544,-0.003241567720920435,0.02040446922294049,,,,,,,,,,,,
B_relvol3_premove_p3lt2,hit_p20_20d,20,37428,587082,392,2303,12,0.1171582772256065,0.1305899346258274,0.11255811467963447,0.0015687240882632186,37426,0.9999465640696804,1.04086922171737,0.46001625459720225,2.4587626815039942,2303,0.10828296790816666,0.12705141832956038,False,,,,,,,9.0,12,9,0.75,0.11658518239939827,0.020439243347226674,premove,3x volume AND prior 3-day return below +2 %,KILLED,0.042635658914728536,0.08731735883626271,-0.02948244093101382,-0.05889297416853761,0.0,0.002369019102831863,,,,,,,,,,,,
A_relvol_ge3,clean_p10_20d,20,74574,587082,392,2345,12,0.3102287660578754,0.2955754051393161,0.29810352011397695,0.0014154563501484303,74401,0.9976801566229517,1.0406746151076036,1.2125245943898466,4.184191900361471,2345,0.29969825211033435,0.3200537383878444,True,,,,,,,7.0,12,10,0.8333333333333334,0.3100285529576554,0.014763858717515487,activity,today's volume >= 3x its own trailing 20-day median,KILLED,0.06329113924050622,0.1121848340135293,-0.05690677709015901,-0.0754157695884147,0.0,0.00406494182477111,,,,,,,,,,,,
B_relvol3_atbreakout,hit_p20_20d,20,30199,587082,392,2153,12,0.1421570250670552,0.1305899346258274,0.13679448513571738,0.0014466550602361685,30173,0.9991390443392165,1.0392014336321986,0.5362539931337812,5.940844319134669,2153,0.1309326365765611,0.153560861326161,False,,,,,,,7.0,12,9,0.75,0.14233443102817417,0.01519917878075433,premove,3x volume AND within 1 % of the 20-day high,KILLED,0.045112781954887105,0.09961113935049483,-0.04695382227396194,-0.06940597587404956,0.0,0.0018099871691482161,,,,,,,,,,,,
A_relvol_ge3,hit_p10_20d,20,74574,587082,392,2345,12,0.35266983130849894,0.3274380750900215,0.3394362978992218,0.0014871145654957582,74401,0.9976801566229517,1.0389867951369396,1.3233533409277132,5.582244251120864,2345,0.339986112173235,0.36370036986755655,True,,,,,,,7.0,12,10,0.8333333333333334,0.3523731278957009,0.014763858717515487,activity,today's volume >= 3x its own trailing 20-day median,KILLED,0.06329113924050622,0.1121848340135293,-0.05690677709015901,-0.0754157695884147,0.0,0.00406494182477111,,,,,,,,,,,,
