mechanism,test,variant,split,h,outcome,n_rows,n_signal,episodes,lift_vs_base,incremental_vs_best_baseline,passed,note
absorption,real,holdout,holdout,180,up,914,33,17,-0.07824414827,-0.1847680343,,best simple baseline = imb_l1; outcome = up; direction = 1
absorption,baseline_comparison,state - imb_l1,holdout,180,up,914,33,17,-0.07824414827,-0.1847680343,False,"block bootstrap 95% CI [-0.3540, 0.0056] (blocks of 20 rows, 500 resamples)"
absorption,baseline,imb_l1,holdout,180,up,914,452,64,0.1065238861,,,
absorption,baseline,imb_topk,holdout,180,up,914,707,30,0.02483758848,,,
absorption,baseline,imb_weighted,holdout,180,up,914,651,37,0.04059400283,,,
absorption,baseline,depth_ratio,holdout,180,up,914,542,18,0.02300822789,,,
absorption,baseline,price_only_response,holdout,180,up,914,208,54,0.0106253156,,,
absorption,baseline,volume_only_response,holdout,180,up,914,629,75,0.0166635937,,,
absorption,graded_score,score_ge_0.6,holdout,180,up,914,31,17,-0.1007270417,-0.2072509278,,
absorption,timestamp_permutation,circular shift within symbol,holdout,180,up,914,33,17,-0.07824414827,,False,"p = 0.8571 over 300 permutations; null mean 0.0264, null p95 0.2248; BH-FDR q=None pass=None"
absorption,side_flip,mirror → P(down),holdout,180,down,914,30,16,-0.06754194019,,False,lift of the mirrored signal on P(down) (must be > 0 for a symmetric mechanism)
absorption,anchor_shift,placebo_shift_-h,holdout,180,up,914,36,13,-0.1464259664,-0.2529498525,False,placebo must show |lift| < ½ real lift
absorption,anchor_shift,leak_control_shift_+h,holdout,180,up,914,18,14,-0.06309263311,-0.1696165192,,future-shifted signal: expected to inflate (sensitivity)
absorption,removal,largest_wall_removed,holdout,180,up,914,33,17,-0.07824414827,-0.1887147335,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
absorption,leave_one_symbol_out,without BEXIMCO,holdout,180,up,825,32,16,-0.08496212121,-0.19625,False,
absorption,leave_one_symbol_out,without BRACBANK,holdout,180,up,832,33,17,-0.08646561772,-0.1993620415,False,
absorption,leave_one_symbol_out,without BXPHARMA,holdout,180,up,838,32,16,-0.06093377088,-0.1565578818,False,
absorption,leave_one_symbol_out,without GP,holdout,180,up,847,32,16,-0.07515495868,-0.1802655131,False,
absorption,leave_one_symbol_out,without IPDC,holdout,180,up,847,29,16,-0.1792126369,-0.2814376394,False,
absorption,leave_one_symbol_out,without LOVELLO,holdout,180,up,832,25,13,-0.06716346154,-0.1791089109,False,
absorption,leave_one_symbol_out,without MALEKSPIN,holdout,180,up,833,26,14,-0.0333825838,-0.1319553462,False,
absorption,leave_one_symbol_out,without ORIONPHARM,holdout,180,up,860,31,15,-0.07708177044,-0.1926289173,False,
absorption,leave_one_symbol_out,without POWERGRID,holdout,180,up,880,30,15,-0.06742424242,-0.1704374057,False,
absorption,leave_one_symbol_out,without PTL,holdout,180,up,833,33,17,-0.08257848594,-0.1833905089,False,
absorption,leave_one_symbol_out,without SAIHAMCOT,holdout,180,up,826,33,17,-0.07971971531,-0.191410508,False,
absorption,leave_one_symbol_out,without SHARPIND,holdout,180,up,882,33,17,-0.0775097918,-0.1865130175,False,
absorption,leave_one_symbol_out,without SQURPHARMA,holdout,180,up,833,27,15,-0.04050509093,-0.1481481481,False,
absorption,liquidity_split,top,holdout,180,up,453,16,8,-0.1494205298,-0.2475,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
absorption,liquidity_split,mid,holdout,180,up,461,17,9,-0.01199438561,-0.1218487395,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
accumulation_like,real,holdout,holdout,180,move,914,0,0,,,,best simple baseline = price_only_response; outcome = move; direction = 0
accumulation_like,baseline_comparison,state - price_only_response,holdout,180,move,914,0,0,,,False,no valid bootstrap resamples
accumulation_like,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
accumulation_like,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
accumulation_like,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
accumulation_like,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
accumulation_like,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
accumulation_like,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
accumulation_like,graded_score,score_ge_0.6,holdout,180,move,914,0,0,,,,
accumulation_like,timestamp_permutation,circular shift within symbol,holdout,180,move,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
accumulation_like,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
accumulation_like,anchor_shift,placebo_shift_-h,holdout,180,move,914,0,0,,,,placebo must show |lift| < ½ real lift
accumulation_like,anchor_shift,leak_control_shift_+h,holdout,180,move,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
accumulation_like,removal,largest_wall_removed,holdout,180,move,914,0,0,,,,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
accumulation_like,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,0,0,,,,
accumulation_like,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,0,0,,,,
accumulation_like,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,0,0,,,,
accumulation_like,leave_one_symbol_out,without GP,holdout,180,move,847,0,0,,,,
accumulation_like,leave_one_symbol_out,without IPDC,holdout,180,move,847,0,0,,,,
accumulation_like,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,0,0,,,,
accumulation_like,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,0,0,,,,
accumulation_like,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,0,0,,,,
accumulation_like,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,0,0,,,,
accumulation_like,leave_one_symbol_out,without PTL,holdout,180,move,833,0,0,,,,
accumulation_like,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,0,0,,,,
accumulation_like,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,0,0,,,,
accumulation_like,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,0,0,,,,
accumulation_like,liquidity_split,top,holdout,180,move,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
accumulation_like,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
adverse_retreat,real,holdout,holdout,180,down,914,1,1,0.6991247265,0.5441696113,,best simple baseline = imb_l1; outcome = down; direction = -1
adverse_retreat,baseline_comparison,state - imb_l1,holdout,180,down,914,1,1,0.6991247265,0.5441696113,True,"block bootstrap 95% CI [0.4461, 0.6301] (blocks of 20 rows, 354 resamples)"
adverse_retreat,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
adverse_retreat,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
adverse_retreat,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
adverse_retreat,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
adverse_retreat,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
adverse_retreat,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
adverse_retreat,graded_score,score_ge_0.6,holdout,180,down,914,1,1,0.6991247265,0.5441696113,,
adverse_retreat,timestamp_permutation,circular shift within symbol,holdout,180,down,914,1,1,0.6991247265,,False,"p = 0.1296 over 300 permutations; null mean -0.1742, null p95 0.6991; BH-FDR q=None pass=None"
adverse_retreat,side_flip,mirror → P(up),holdout,180,up,914,0,0,,,,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
adverse_retreat,anchor_shift,placebo_shift_-h,holdout,180,down,914,2,2,-0.3008752735,-0.4558303887,True,placebo must show |lift| < ½ real lift
adverse_retreat,anchor_shift,leak_control_shift_+h,holdout,180,down,914,2,2,-0.3008752735,-0.4558303887,,future-shifted signal: expected to inflate (sensitivity)
adverse_retreat,removal,largest_wall_removed,holdout,180,down,914,1,1,0.6991247265,0.5649122807,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
adverse_retreat,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,1,1,0.6848484848,0.5267175573,True,
adverse_retreat,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,1,1,0.6850961538,0.5171102662,True,
adverse_retreat,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,1,1,0.7088305489,0.5563909774,True,
adverse_retreat,leave_one_symbol_out,without GP,holdout,180,down,847,1,1,0.6953955136,0.5433962264,True,
adverse_retreat,leave_one_symbol_out,without IPDC,holdout,180,down,847,0,0,,,,
adverse_retreat,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,1,1,0.7091346154,0.5612648221,True,
adverse_retreat,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,1,1,0.7226890756,0.6044444444,True,
adverse_retreat,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,1,1,0.6976744186,0.5373134328,True,
adverse_retreat,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,1,1,0.6909090909,0.526119403,True,
adverse_retreat,leave_one_symbol_out,without PTL,holdout,180,down,833,1,1,0.6818727491,0.5187969925,True,
adverse_retreat,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,1,1,0.7070217918,0.5511811024,True,
adverse_retreat,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,1,1,0.701814059,0.5342960289,True,
adverse_retreat,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,1,1,0.7106842737,0.56640625,True,
adverse_retreat,liquidity_split,top,holdout,180,down,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
adverse_retreat,liquidity_split,mid,holdout,180,down,461,1,1,0.7223427332,0.5901639344,True,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
auction_imbalance,real,holdout,holdout,180,move,914,0,0,,,,best simple baseline = price_only_response; outcome = move; direction = 0
auction_imbalance,baseline_comparison,state - price_only_response,holdout,180,move,914,0,0,,,False,no valid bootstrap resamples
auction_imbalance,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
auction_imbalance,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
auction_imbalance,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
auction_imbalance,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
auction_imbalance,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
auction_imbalance,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
auction_imbalance,graded_score,score_ge_0.6,holdout,180,move,914,0,0,,,,
auction_imbalance,timestamp_permutation,circular shift within symbol,holdout,180,move,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
auction_imbalance,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
auction_imbalance,anchor_shift,placebo_shift_-h,holdout,180,move,914,0,0,,,,placebo must show |lift| < ½ real lift
auction_imbalance,anchor_shift,leak_control_shift_+h,holdout,180,move,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
auction_imbalance,removal,largest_wall_removed,holdout,180,move,914,0,0,,,,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
auction_imbalance,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,0,0,,,,
auction_imbalance,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,0,0,,,,
auction_imbalance,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,0,0,,,,
auction_imbalance,leave_one_symbol_out,without GP,holdout,180,move,847,0,0,,,,
auction_imbalance,leave_one_symbol_out,without IPDC,holdout,180,move,847,0,0,,,,
auction_imbalance,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,0,0,,,,
auction_imbalance,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,0,0,,,,
auction_imbalance,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,0,0,,,,
auction_imbalance,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,0,0,,,,
auction_imbalance,leave_one_symbol_out,without PTL,holdout,180,move,833,0,0,,,,
auction_imbalance,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,0,0,,,,
auction_imbalance,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,0,0,,,,
auction_imbalance,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,0,0,,,,
auction_imbalance,liquidity_split,top,holdout,180,move,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
auction_imbalance,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
basket_rebalance,real,holdout,holdout,180,down,914,2,1,-0.3008752735,-0.4558303887,,best simple baseline = imb_l1; outcome = down; direction = -1
basket_rebalance,baseline_comparison,state - imb_l1,holdout,180,down,914,2,1,-0.3008752735,-0.4558303887,False,"block bootstrap 95% CI [-0.5520, -0.3655] (blocks of 20 rows, 369 resamples)"
basket_rebalance,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
basket_rebalance,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
basket_rebalance,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
basket_rebalance,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
basket_rebalance,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
basket_rebalance,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
basket_rebalance,graded_score,score_ge_0.6,holdout,180,down,914,1,1,-0.3008752735,-0.4558303887,,
basket_rebalance,timestamp_permutation,circular shift within symbol,holdout,180,down,914,2,1,-0.3008752735,,False,"p = 1.0000 over 300 permutations; null mean -0.2225, null p95 0.1991; BH-FDR q=None pass=None"
basket_rebalance,side_flip,mirror → P(up),holdout,180,up,914,4,1,0.02024070022,,True,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
basket_rebalance,anchor_shift,placebo_shift_-h,holdout,180,down,914,1,1,-0.3008752735,-0.4558303887,False,placebo must show |lift| < ½ real lift
basket_rebalance,anchor_shift,leak_control_shift_+h,holdout,180,down,914,10,2,-0.3008752735,-0.4558303887,,future-shifted signal: expected to inflate (sensitivity)
basket_rebalance,removal,largest_wall_removed,holdout,180,down,914,2,1,-0.3008752735,-0.4350877193,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
basket_rebalance,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,2,1,-0.3151515152,-0.4732824427,False,
basket_rebalance,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,2,1,-0.3149038462,-0.4828897338,False,
basket_rebalance,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,2,1,-0.2911694511,-0.4436090226,False,
basket_rebalance,leave_one_symbol_out,without GP,holdout,180,down,847,2,1,-0.3046044864,-0.4566037736,False,
basket_rebalance,leave_one_symbol_out,without IPDC,holdout,180,down,847,2,1,-0.3069657615,-0.4578754579,False,
basket_rebalance,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,2,1,-0.2908653846,-0.4387351779,False,
basket_rebalance,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,2,1,-0.2773109244,-0.3955555556,False,
basket_rebalance,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,2,1,-0.3023255814,-0.4626865672,False,
basket_rebalance,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,0,0,,,,
basket_rebalance,leave_one_symbol_out,without PTL,holdout,180,down,833,2,1,-0.3181272509,-0.4812030075,False,
basket_rebalance,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,2,1,-0.2929782082,-0.4488188976,False,
basket_rebalance,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,2,1,-0.298185941,-0.4657039711,False,
basket_rebalance,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,2,1,-0.2893157263,-0.43359375,False,
basket_rebalance,liquidity_split,top,holdout,180,down,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
basket_rebalance,liquidity_split,mid,holdout,180,down,461,2,1,-0.2776572668,-0.4098360656,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
block_absorption,real,holdout,holdout,180,up,914,9,8,-0.007537077559,-0.1140609636,,best simple baseline = imb_l1; outcome = up; direction = 1
block_absorption,baseline_comparison,state - imb_l1,holdout,180,up,914,9,8,-0.007537077559,-0.1140609636,False,"block bootstrap 95% CI [-0.3396, 0.0729] (blocks of 20 rows, 500 resamples)"
block_absorption,baseline,imb_l1,holdout,180,up,914,452,64,0.1065238861,,,
block_absorption,baseline,imb_topk,holdout,180,up,914,707,30,0.02483758848,,,
block_absorption,baseline,imb_weighted,holdout,180,up,914,651,37,0.04059400283,,,
block_absorption,baseline,depth_ratio,holdout,180,up,914,542,18,0.02300822789,,,
block_absorption,baseline,price_only_response,holdout,180,up,914,208,54,0.0106253156,,,
block_absorption,baseline,volume_only_response,holdout,180,up,914,629,75,0.0166635937,,,
block_absorption,graded_score,score_ge_0.6,holdout,180,up,914,8,7,0.02024070022,-0.08628318584,,
block_absorption,timestamp_permutation,circular shift within symbol,holdout,180,up,914,9,8,-0.007537077559,,False,"p = 0.2525 over 300 permutations; null mean -0.1209, null p95 0.1036; BH-FDR q=None pass=None"
block_absorption,side_flip,mirror → P(down),holdout,180,down,914,14,7,-0.1580181307,,False,lift of the mirrored signal on P(down) (must be > 0 for a symmetric mechanism)
block_absorption,anchor_shift,placebo_shift_-h,holdout,180,up,914,15,11,-0.02975929978,-0.1362831858,False,placebo must show |lift| < ½ real lift
block_absorption,anchor_shift,leak_control_shift_+h,holdout,180,up,914,7,7,-0.2297592998,-0.3362831858,,future-shifted signal: expected to inflate (sensitivity)
block_absorption,removal,largest_wall_removed,holdout,180,up,914,9,8,-0.007537077559,-0.1180076628,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
block_absorption,leave_one_symbol_out,without BEXIMCO,holdout,180,up,825,9,8,-0.01898989899,-0.1302777778,False,
block_absorption,leave_one_symbol_out,without BRACBANK,holdout,180,up,832,7,6,-0.2379807692,-0.350877193,False,
block_absorption,leave_one_symbol_out,without BXPHARMA,holdout,180,up,838,9,8,0.005038451339,-0.09058565955,False,
block_absorption,leave_one_symbol_out,without GP,holdout,180,up,847,9,8,-0.009182736455,-0.1142932909,False,
block_absorption,leave_one_symbol_out,without IPDC,holdout,180,up,847,9,8,0.008526826709,-0.09369817579,False,
block_absorption,leave_one_symbol_out,without LOVELLO,holdout,180,up,832,9,8,-0.004941239316,-0.1168866887,False,
block_absorption,leave_one_symbol_out,without MALEKSPIN,holdout,180,up,833,9,8,-0.003468053888,-0.1020408163,False,
block_absorption,leave_one_symbol_out,without ORIONPHARM,holdout,180,up,860,5,5,0.161627907,0.0460807601,True,
block_absorption,leave_one_symbol_out,without POWERGRID,holdout,180,up,880,6,5,0.09924242424,-0.003770739065,False,
block_absorption,leave_one_symbol_out,without PTL,holdout,180,up,833,9,8,-0.01187141523,-0.1126834382,False,
block_absorption,leave_one_symbol_out,without SAIHAMCOT,holdout,180,up,826,9,8,-0.009012644606,-0.1207034373,False,
block_absorption,leave_one_symbol_out,without SHARPIND,holdout,180,up,882,9,8,-0.006802721088,-0.1158059468,False,
block_absorption,leave_one_symbol_out,without SQURPHARMA,holdout,180,up,833,9,8,-0.003468053888,-0.1111111111,False,
block_absorption,liquidity_split,top,holdout,180,up,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
block_absorption,liquidity_split,mid,holdout,180,up,461,9,8,-0.02506628103,-0.1349206349,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
book_trade_divergence,real,holdout,holdout,180,down,914,271,40,-0.0647129119,-0.2196680271,,best simple baseline = imb_l1; outcome = down; direction = -1
book_trade_divergence,baseline_comparison,state - imb_l1,holdout,180,down,914,271,40,-0.0647129119,-0.2196680271,False,"block bootstrap 95% CI [-0.3342, -0.1249] (blocks of 20 rows, 500 resamples)"
book_trade_divergence,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
book_trade_divergence,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
book_trade_divergence,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
book_trade_divergence,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
book_trade_divergence,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
book_trade_divergence,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
book_trade_divergence,graded_score,score_ge_0.6,holdout,180,down,914,223,44,-0.07666002689,-0.2316151421,,
book_trade_divergence,timestamp_permutation,circular shift within symbol,holdout,180,down,914,271,40,-0.0647129119,,False,"p = 1.0000 over 300 permutations; null mean 0.0249, null p95 0.0794; BH-FDR q=1.0 pass=False"
book_trade_divergence,side_flip,mirror → P(up),holdout,180,up,914,0,0,,,,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
book_trade_divergence,anchor_shift,placebo_shift_-h,holdout,180,down,914,272,44,-0.03984586176,-0.1948009769,False,placebo must show |lift| < ½ real lift
book_trade_divergence,anchor_shift,leak_control_shift_+h,holdout,180,down,914,244,38,0.09666571008,-0.05828940509,,future-shifted signal: expected to inflate (sensitivity)
book_trade_divergence,removal,largest_wall_removed,holdout,180,down,914,271,40,-0.0647129119,-0.1989253577,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
book_trade_divergence,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,256,38,-0.08077651515,-0.2389074427,False,
book_trade_divergence,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,254,36,-0.06293534222,-0.2309212299,False,
book_trade_divergence,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,231,34,-0.06173222164,-0.2141717931,False,
book_trade_divergence,leave_one_symbol_out,without GP,holdout,180,down,847,266,38,-0.06400298266,-0.2160022698,False,
book_trade_divergence,leave_one_symbol_out,without IPDC,holdout,180,down,847,242,36,-0.0507674144,-0.2016771108,False,
book_trade_divergence,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,241,36,-0.0502014842,-0.1980712775,False,
book_trade_divergence,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,266,39,-0.03670942061,-0.1549540518,False,
book_trade_divergence,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,235,35,-0.07253834735,-0.2328993331,False,
book_trade_divergence,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,270,39,-0.07205387205,-0.23684356,False,
book_trade_divergence,leave_one_symbol_out,without PTL,holdout,180,down,833,262,38,-0.07385244174,-0.2369281984,False,
book_trade_divergence,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,209,36,-0.09680595943,-0.2526466488,False,
book_trade_divergence,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,263,39,-0.07004905891,-0.237567089,False,
book_trade_divergence,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,257,36,-0.05585269127,-0.200130715,False,
book_trade_divergence,liquidity_split,top,holdout,180,down,453,129,14,-0.03768160583,-0.2038615244,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
book_trade_divergence,liquidity_split,mid,holdout,180,down,461,142,26,-0.08751642174,-0.2196952205,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
churn_anomaly,real,holdout,holdout,180,move,914,100,24,0.0193654267,-0.04282700422,,best simple baseline = price_only_response; outcome = move; direction = 0
churn_anomaly,baseline_comparison,state - price_only_response,holdout,180,move,914,100,24,0.0193654267,-0.04282700422,False,"block bootstrap 95% CI [-0.1750, 0.1052] (blocks of 20 rows, 500 resamples)"
churn_anomaly,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
churn_anomaly,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
churn_anomaly,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
churn_anomaly,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
churn_anomaly,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
churn_anomaly,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
churn_anomaly,graded_score,score_ge_0.6,holdout,180,move,914,74,23,-0.07117511384,-0.1333675448,,
churn_anomaly,timestamp_permutation,circular shift within symbol,holdout,180,move,914,100,24,0.0193654267,,False,"p = 0.1827 over 300 permutations; null mean -0.0480, null p95 0.0794; BH-FDR q=None pass=None"
churn_anomaly,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
churn_anomaly,anchor_shift,placebo_shift_-h,holdout,180,move,914,105,22,-0.06396790664,-0.1261603376,False,placebo must show |lift| < ½ real lift
churn_anomaly,anchor_shift,leak_control_shift_+h,holdout,180,move,914,106,24,-0.1061062714,-0.1682987023,,future-shifted signal: expected to inflate (sensitivity)
churn_anomaly,removal,largest_wall_removed,holdout,180,move,914,100,24,0.0193654267,-0.04282700422,True,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
churn_anomaly,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,96,23,-0.0146969697,-0.07303266518,False,
churn_anomaly,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,95,23,0.01553643725,-0.04396426847,False,
churn_anomaly,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,95,22,0.02848888331,-0.03696741855,False,
churn_anomaly,leave_one_symbol_out,without GP,holdout,180,move,847,83,21,0.01820742237,-0.05640260156,False,
churn_anomaly,leave_one_symbol_out,without IPDC,holdout,180,move,847,88,21,-0.02066115702,-0.08139534884,False,
churn_anomaly,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,89,21,0.0325329516,-0.03572661832,False,
churn_anomaly,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,96,23,0.02824879952,-0.03007075472,False,
churn_anomaly,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,86,22,0.02906976744,-0.02583695374,False,
churn_anomaly,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,95,22,0.03576555024,-0.02842790273,False,
churn_anomaly,leave_one_symbol_out,without PTL,holdout,180,move,833,84,22,0.04301720688,-0.005658765748,False,
churn_anomaly,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,95,22,0.002102714413,-0.06470075899,False,
churn_anomaly,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,100,24,0.02278911565,-0.04049773756,False,
churn_anomaly,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,98,22,0.03601440576,-0.02509200401,False,
