mechanism,family,variant,split,h,outcome,primary_direction,n_rows,n_signal,n_signal_valid,episodes,share_of_rows,p_outcome,p_up,p_down,mean_fwd_ticks,base_p_outcome,base_mean_ticks,ctrl_p_outcome,ctrl_mean_ticks,n_matched,lift_vs_matched,lift_vs_base,ticks_vs_base,n_imb_l1,p_imb_l1,lift_imb_l1_vs_base,inc_vs_imb_l1,n_imb_topk,p_imb_topk,lift_imb_topk_vs_base,inc_vs_imb_topk,n_imb_weighted,p_imb_weighted,lift_imb_weighted_vs_base,inc_vs_imb_weighted,n_depth_ratio,p_depth_ratio,lift_depth_ratio_vs_base,inc_vs_depth_ratio,n_price_only_response,p_price_only_response,lift_price_only_response_vs_base,inc_vs_price_only_response,n_volume_only_response,p_volume_only_response,lift_volume_only_response_vs_base,inc_vs_volume_only_response,best_baseline,inc_vs_best
failed_sweep,sweep,mirror,val,600,down,1,1375,1,1,1,0.0007272727273,1,0,1,-0.5,0.4567272727,-0.4934545455,1,-1,1,0,0.5432727273,-0.006545454545,385,0.6285714286,0.1718441558,0.3714285714,24,0.5,0.04327272727,0.5,72,0.6666666667,0.2099393939,0.3333333333,75,0.2933333333,-0.1633939394,0.7066666667,327,0.4678899083,0.01116263553,0.5321100917,545,0.4366972477,-0.02003002502,0.5633027523,imb_weighted,0.3333333333
failed_sweep,sweep,score_ge_0.6,dev,60,up,1,1624,9,9,4,0.005541871921,0,0,0,0,0.09012345679,0.03117283951,0.1111111111,1.166666667,9,-0.1111111111,-0.09012345679,-0.03117283951,679,0.1207658321,0.03064237532,-0.1207658321,727,0.1348005502,0.04467709342,-0.1348005502,768,0.12109375,0.03097029321,-0.12109375,743,0.1117092867,0.02158582989,-0.1117092867,379,0.06068601583,-0.02943744096,-0.06068601583,612,0.08660130719,-0.003522149601,-0.08660130719,imb_topk,-0.1348005502
failed_sweep,sweep,score_ge_0.6,dev,180,up,1,1624,9,9,4,0.005541871921,0.7777777778,0.7777777778,0,2.666666667,0.256773399,-0.1804187192,0.4444444444,0.1666666667,9,0.3333333333,0.5210043788,2.847085386,680,0.3235294118,0.06675601275,0.454248366,728,0.342032967,0.08525956802,0.4357448107,769,0.3289986996,0.0722253006,0.4487790782,743,0.3135935397,0.05682014069,0.4641842381,380,0.2315789474,-0.02519445165,0.5461988304,614,0.2703583062,0.01358490717,0.5074194716,imb_topk,0.4357448107
failed_sweep,sweep,score_ge_0.6,dev,600,up,1,1624,9,9,4,0.005541871921,0.7777777778,0.7777777778,0.2222222222,3.111111111,0.3626847291,-0.3143472906,0.3333333333,-0.2777777778,9,0.4444444444,0.4150930487,3.425458402,680,0.3911764706,0.02849174152,0.3866013072,728,0.4642857143,0.1016009852,0.3134920635,769,0.4317295189,0.06904478979,0.3460482589,743,0.3876177658,0.02493303675,0.390160012,380,0.3157894737,-0.04689525538,0.4619883041,614,0.3778501629,0.0151654338,0.3999276149,imb_topk,0.3134920635
failed_sweep,sweep,score_ge_0.6,holdout,60,up,1,914,1,1,1,0.001094091904,0,0,0,0,0.06024096386,-0.05366922234,0,0,1,0,-0.06024096386,0.05366922234,452,0.08407079646,0.0238298326,-0.08407079646,706,0.06657223796,0.006331274105,-0.06657223796,650,0.07230769231,0.01206672845,-0.07230769231,541,0.05545286506,-0.004788098791,-0.05545286506,208,0.0625,0.002259036145,-0.0625,628,0.07484076433,0.01459980048,-0.07484076433,imb_l1,-0.08407079646
failed_sweep,sweep,score_ge_0.6,holdout,180,up,1,914,1,1,1,0.001094091904,0,0,1,-0.5,0.2297592998,-0.09299781182,1,2,1,-1,-0.2297592998,-0.4070021882,452,0.3362831858,0.1065238861,-0.3362831858,707,0.2545968883,0.02483758848,-0.2545968883,651,0.2703533026,0.04059400283,-0.2703533026,542,0.2527675277,0.02300822789,-0.2527675277,208,0.2403846154,0.0106253156,-0.2403846154,629,0.2464228935,0.0166635937,-0.2464228935,imb_l1,-0.3362831858
failed_sweep,sweep,score_ge_0.6,holdout,600,up,1,914,1,1,1,0.001094091904,0,0,1,-2,0.3501094092,-0.2768052516,1,0.5,1,-1,-0.3501094092,-1.723194748,452,0.4380530973,0.08794368815,-0.4380530973,707,0.369165488,0.01905607879,-0.369165488,651,0.4116743472,0.06156493797,-0.4116743472,542,0.352398524,0.002289114795,-0.352398524,208,0.2836538462,-0.06645556304,-0.2836538462,629,0.3513513514,0.001241942161,-0.3513513514,imb_l1,-0.4380530973
failed_sweep,sweep,score_ge_0.6,val,60,up,1,1375,1,1,1,0.0007272727273,0,0,0,0,0.04952658412,-0.08849235251,0,0,1,0,-0.04952658412,0.08849235251,733,0.06821282401,0.01868623989,-0.06821282401,930,0.04838709677,-0.001139487348,-0.04838709677,826,0.05811138015,0.008584796023,-0.05811138015,684,0.04678362573,-0.002742958391,-0.04678362573,280,0.03928571429,-0.01024086984,-0.03928571429,544,0.04227941176,-0.007247172358,-0.04227941176,imb_l1,-0.06821282401
failed_sweep,sweep,score_ge_0.6,val,180,up,1,1375,1,1,1,0.0007272727273,0,0,0,0,0.2101818182,-0.1661818182,1,3,1,-1,-0.2101818182,0.1661818182,735,0.2789115646,0.06872974644,-0.2789115646,931,0.2040816327,-0.006100185529,-0.2040816327,828,0.2475845411,0.03740272288,-0.2475845411,686,0.2084548105,-0.001727007686,-0.2084548105,280,0.3035714286,0.09338961039,-0.3035714286,545,0.2055045872,-0.004677231026,-0.2055045872,price_only_response,-0.3035714286
failed_sweep,sweep,score_ge_0.6,val,600,up,1,1375,1,1,1,0.0007272727273,0,0,1,-0.5,0.2683636364,-0.4934545455,1,3,1,-1,-0.2683636364,-0.006545454545,735,0.3292517007,0.06088806432,-0.3292517007,931,0.2781954887,0.009831852358,-0.2781954887,828,0.3055555556,0.03719191919,-0.3055555556,686,0.2536443149,-0.01471932149,-0.2536443149,280,0.2964285714,0.02806493506,-0.2964285714,545,0.304587156,0.0362235196,-0.304587156,imb_l1,-0.3292517007
failed_sweep,sweep,state,dev,60,up,1,1624,9,9,4,0.005541871921,0,0,0,0,0.09012345679,0.03117283951,0.2222222222,1.944444444,9,-0.2222222222,-0.09012345679,-0.03117283951,679,0.1207658321,0.03064237532,-0.1207658321,727,0.1348005502,0.04467709342,-0.1348005502,768,0.12109375,0.03097029321,-0.12109375,743,0.1117092867,0.02158582989,-0.1117092867,379,0.06068601583,-0.02943744096,-0.06068601583,612,0.08660130719,-0.003522149601,-0.08660130719,imb_topk,-0.1348005502
failed_sweep,sweep,state,dev,180,up,1,1624,9,9,4,0.005541871921,0.7777777778,0.7777777778,0,2.666666667,0.256773399,-0.1804187192,0.2222222222,-0.3888888889,9,0.5555555556,0.5210043788,2.847085386,680,0.3235294118,0.06675601275,0.454248366,728,0.342032967,0.08525956802,0.4357448107,769,0.3289986996,0.0722253006,0.4487790782,743,0.3135935397,0.05682014069,0.4641842381,380,0.2315789474,-0.02519445165,0.5461988304,614,0.2703583062,0.01358490717,0.5074194716,imb_topk,0.4357448107
failed_sweep,sweep,state,dev,600,up,1,1624,9,9,4,0.005541871921,0.7777777778,0.7777777778,0.2222222222,3.111111111,0.3626847291,-0.3143472906,0.5555555556,0.2222222222,9,0.2222222222,0.4150930487,3.425458402,680,0.3911764706,0.02849174152,0.3866013072,728,0.4642857143,0.1016009852,0.3134920635,769,0.4317295189,0.06904478979,0.3460482589,743,0.3876177658,0.02493303675,0.390160012,380,0.3157894737,-0.04689525538,0.4619883041,614,0.3778501629,0.0151654338,0.3999276149,imb_topk,0.3134920635
failed_sweep,sweep,state,holdout,60,up,1,914,1,1,1,0.001094091904,0,0,0,0,0.06024096386,-0.05366922234,0,0,1,0,-0.06024096386,0.05366922234,452,0.08407079646,0.0238298326,-0.08407079646,706,0.06657223796,0.006331274105,-0.06657223796,650,0.07230769231,0.01206672845,-0.07230769231,541,0.05545286506,-0.004788098791,-0.05545286506,208,0.0625,0.002259036145,-0.0625,628,0.07484076433,0.01459980048,-0.07484076433,imb_l1,-0.08407079646
failed_sweep,sweep,state,holdout,180,up,1,914,1,1,1,0.001094091904,0,0,1,-0.5,0.2297592998,-0.09299781182,1,0.5,1,-1,-0.2297592998,-0.4070021882,452,0.3362831858,0.1065238861,-0.3362831858,707,0.2545968883,0.02483758848,-0.2545968883,651,0.2703533026,0.04059400283,-0.2703533026,542,0.2527675277,0.02300822789,-0.2527675277,208,0.2403846154,0.0106253156,-0.2403846154,629,0.2464228935,0.0166635937,-0.2464228935,imb_l1,-0.3362831858
failed_sweep,sweep,state,holdout,600,up,1,914,1,1,1,0.001094091904,0,0,1,-2,0.3501094092,-0.2768052516,0,-6,1,0,-0.3501094092,-1.723194748,452,0.4380530973,0.08794368815,-0.4380530973,707,0.369165488,0.01905607879,-0.369165488,651,0.4116743472,0.06156493797,-0.4116743472,542,0.352398524,0.002289114795,-0.352398524,208,0.2836538462,-0.06645556304,-0.2836538462,629,0.3513513514,0.001241942161,-0.3513513514,imb_l1,-0.4380530973
failed_sweep,sweep,state,val,60,up,1,1375,1,1,1,0.0007272727273,0,0,0,0,0.04952658412,-0.08849235251,0,0,1,0,-0.04952658412,0.08849235251,733,0.06821282401,0.01868623989,-0.06821282401,930,0.04838709677,-0.001139487348,-0.04838709677,826,0.05811138015,0.008584796023,-0.05811138015,684,0.04678362573,-0.002742958391,-0.04678362573,280,0.03928571429,-0.01024086984,-0.03928571429,544,0.04227941176,-0.007247172358,-0.04227941176,imb_l1,-0.06821282401
failed_sweep,sweep,state,val,180,up,1,1375,1,1,1,0.0007272727273,0,0,0,0,0.2101818182,-0.1661818182,1,3,1,-1,-0.2101818182,0.1661818182,735,0.2789115646,0.06872974644,-0.2789115646,931,0.2040816327,-0.006100185529,-0.2040816327,828,0.2475845411,0.03740272288,-0.2475845411,686,0.2084548105,-0.001727007686,-0.2084548105,280,0.3035714286,0.09338961039,-0.3035714286,545,0.2055045872,-0.004677231026,-0.2055045872,price_only_response,-0.3035714286
failed_sweep,sweep,state,val,600,up,1,1375,1,1,1,0.0007272727273,0,0,1,-0.5,0.2683636364,-0.4934545455,1,3,1,-1,-0.2683636364,-0.006545454545,735,0.3292517007,0.06088806432,-0.3292517007,931,0.2781954887,0.009831852358,-0.2781954887,828,0.3055555556,0.03719191919,-0.3055555556,686,0.2536443149,-0.01471932149,-0.2536443149,280,0.2964285714,0.02806493506,-0.2964285714,545,0.304587156,0.0362235196,-0.304587156,imb_l1,-0.3292517007
false_breakout,divergence,score_ge_0.6,dev,60,move,0,1624,0,0,0,0,,,,,0.1827160494,0.03117283951,,,0,,,,1336,0.1893712575,0.006655208102,,1022,0.1937377691,0.0110217197,,998,0.1953907816,0.01267473218,,1016,0.1830708661,0.000354816759,,869,0.1553509781,-0.02736507125,,612,0.1830065359,0.000290486565,,imb_weighted,
false_breakout,divergence,score_ge_0.6,dev,180,move,0,1624,0,0,0,0,,,,,0.5825123153,-0.1804187192,,,0,,,,1339,0.57356236,-0.008949955301,,1023,0.6217008798,0.03918856449,,1000,0.595,0.01248768473,,1018,0.6011787819,0.01866646665,,870,0.6264367816,0.04392446634,,614,0.6368078176,0.05429550232,,volume_only_response,
false_breakout,divergence,score_ge_0.6,dev,600,move,0,1624,0,0,0,0,,,,,0.789408867,-0.3143472906,,,0,,,,1339,0.785660941,-0.003747925994,,1023,0.7908113392,0.001402472203,,1000,0.766,-0.023408867,,1018,0.7701375246,-0.01927134244,,870,0.8252873563,0.03587848933,,614,0.7931596091,0.003750742125,,price_only_response,
false_breakout,divergence,score_ge_0.6,holdout,60,move,0,914,0,0,0,0,,,,,0.1664841183,-0.05366922234,,,0,,,,734,0.1811989101,0.01471479179,,731,0.1586867305,-0.007797387785,,672,0.1666666667,0.0001825483753,,592,0.160472973,-0.006011145318,,474,0.1476793249,-0.0188047934,,628,0.178343949,0.01185983075,,imb_l1,
false_breakout,divergence,score_ge_0.6,holdout,180,move,0,914,0,0,0,0,,,,,0.5306345733,-0.09299781182,,,0,,,,735,0.5741496599,0.04351508656,,732,0.543715847,0.01308127369,,673,0.5408618128,0.01022723947,,593,0.5278246206,-0.002809952731,,474,0.5928270042,0.06219243092,,629,0.5278219396,-0.002812633718,,price_only_response,
false_breakout,divergence,score_ge_0.6,holdout,600,move,0,914,0,0,0,0,,,,,0.7483588621,-0.2768052516,,,0,,,,735,0.756462585,0.00810372289,,732,0.7718579235,0.02349906135,,673,0.7696879643,0.02132910219,,593,0.7436762226,-0.004682639547,,474,0.8248945148,0.07653565262,,629,0.7154213037,-0.03293755849,,price_only_response,
false_breakout,divergence,score_ge_0.6,val,60,move,0,1375,0,0,0,0,,,,,0.1420247633,-0.08849235251,,,0,,,,1118,0.133273703,-0.008751060251,,954,0.1383647799,-0.003659983418,,898,0.1481069042,0.00608214094,,759,0.1475625823,0.005537819053,,606,0.1485148515,0.006490088193,,544,0.1378676471,-0.004157116233,,price_only_response,
false_breakout,divergence,score_ge_0.6,val,180,move,0,1375,0,0,0,0,,,,,0.4829090909,-0.1661818182,,,0,,,,1120,0.48125,-0.001659090909,,955,0.4460732984,-0.03683579248,,900,0.5011111111,0.0182020202,,761,0.4862023653,0.0032932744,,607,0.629324547,0.146415456,,545,0.4880733945,0.005164303586,,price_only_response,
false_breakout,divergence,score_ge_0.6,val,600,move,0,1375,0,0,0,0,,,,,0.7250909091,-0.4934545455,,,0,,,,1120,0.7330357143,0.007944805195,,955,0.7015706806,-0.02352022846,,900,0.7344444444,0.009353535354,,761,0.7227332457,-0.002357663362,,607,0.8220757825,0.09698487345,,545,0.7412844037,0.01619349458,,price_only_response,
false_breakout,divergence,state,dev,60,move,0,1624,0,0,0,0,,,,,0.1827160494,0.03117283951,,,0,,,,1336,0.1893712575,0.006655208102,,1022,0.1937377691,0.0110217197,,998,0.1953907816,0.01267473218,,1016,0.1830708661,0.000354816759,,869,0.1553509781,-0.02736507125,,612,0.1830065359,0.000290486565,,imb_weighted,
false_breakout,divergence,state,dev,180,move,0,1624,0,0,0,0,,,,,0.5825123153,-0.1804187192,,,0,,,,1339,0.57356236,-0.008949955301,,1023,0.6217008798,0.03918856449,,1000,0.595,0.01248768473,,1018,0.6011787819,0.01866646665,,870,0.6264367816,0.04392446634,,614,0.6368078176,0.05429550232,,volume_only_response,
false_breakout,divergence,state,dev,600,move,0,1624,0,0,0,0,,,,,0.789408867,-0.3143472906,,,0,,,,1339,0.785660941,-0.003747925994,,1023,0.7908113392,0.001402472203,,1000,0.766,-0.023408867,,1018,0.7701375246,-0.01927134244,,870,0.8252873563,0.03587848933,,614,0.7931596091,0.003750742125,,price_only_response,
false_breakout,divergence,state,holdout,60,move,0,914,0,0,0,0,,,,,0.1664841183,-0.05366922234,,,0,,,,734,0.1811989101,0.01471479179,,731,0.1586867305,-0.007797387785,,672,0.1666666667,0.0001825483753,,592,0.160472973,-0.006011145318,,474,0.1476793249,-0.0188047934,,628,0.178343949,0.01185983075,,imb_l1,
false_breakout,divergence,state,holdout,180,move,0,914,0,0,0,0,,,,,0.5306345733,-0.09299781182,,,0,,,,735,0.5741496599,0.04351508656,,732,0.543715847,0.01308127369,,673,0.5408618128,0.01022723947,,593,0.5278246206,-0.002809952731,,474,0.5928270042,0.06219243092,,629,0.5278219396,-0.002812633718,,price_only_response,
false_breakout,divergence,state,holdout,600,move,0,914,0,0,0,0,,,,,0.7483588621,-0.2768052516,,,0,,,,735,0.756462585,0.00810372289,,732,0.7718579235,0.02349906135,,673,0.7696879643,0.02132910219,,593,0.7436762226,-0.004682639547,,474,0.8248945148,0.07653565262,,629,0.7154213037,-0.03293755849,,price_only_response,
false_breakout,divergence,state,val,60,move,0,1375,0,0,0,0,,,,,0.1420247633,-0.08849235251,,,0,,,,1118,0.133273703,-0.008751060251,,954,0.1383647799,-0.003659983418,,898,0.1481069042,0.00608214094,,759,0.1475625823,0.005537819053,,606,0.1485148515,0.006490088193,,544,0.1378676471,-0.004157116233,,price_only_response,
false_breakout,divergence,state,val,180,move,0,1375,0,0,0,0,,,,,0.4829090909,-0.1661818182,,,0,,,,1120,0.48125,-0.001659090909,,955,0.4460732984,-0.03683579248,,900,0.5011111111,0.0182020202,,761,0.4862023653,0.0032932744,,607,0.629324547,0.146415456,,545,0.4880733945,0.005164303586,,price_only_response,
false_breakout,divergence,state,val,600,move,0,1375,0,0,0,0,,,,,0.7250909091,-0.4934545455,,,0,,,,1120,0.7330357143,0.007944805195,,955,0.7015706806,-0.02352022846,,900,0.7344444444,0.009353535354,,761,0.7227332457,-0.002357663362,,607,0.8220757825,0.09698487345,,545,0.7412844037,0.01619349458,,price_only_response,
flow_impact_divergence,divergence,mirror,dev,60,down,1,1624,48,48,17,0.02955665025,0.1041666667,0.08333333333,0.1041666667,-0.08333333333,0.09259259259,0.03117283951,0,0.1170212766,47,0.1041666667,0.01157407407,-0.1145061728,657,0.1400304414,0.04743784881,-0.03586377473,295,0.1457627119,0.05317011927,-0.0415960452,230,0.1347826087,0.0421900161,-0.03061594203,273,0.1135531136,0.02096052096,-0.009386446886,490,0.06326530612,-0.02932728647,0.04090136054,612,0.09640522876,0.003812636166,0.007761437908,imb_topk,-0.0415960452
flow_impact_divergence,divergence,mirror,dev,180,down,1,1624,48,48,17,0.02955665025,0.2083333333,0.3541666667,0.2083333333,-0.1041666667,0.3257389163,-0.1804187192,0.3404255319,0.1914893617,47,-0.1320921986,-0.1174055829,0.07625205255,659,0.4506828528,0.1249439366,-0.2423495195,295,0.4847457627,0.1590068465,-0.2764124294,231,0.380952381,0.0552134647,-0.1726190476,275,0.3490909091,0.02335199283,-0.1407575758,490,0.3551020408,0.02936312456,-0.1467687075,614,0.3664495114,0.04071059514,-0.1581161781,imb_topk,-0.2764124294
flow_impact_divergence,divergence,mirror,dev,600,down,1,1624,48,48,17,0.02955665025,0.3958333333,0.4375,0.3958333333,-0.2708333333,0.4267241379,-0.3143472906,0.2765957447,0.3404255319,47,0.1192375887,-0.0308908046,0.04351395731,659,0.5326251897,0.1059010518,-0.1367918563,295,0.6813559322,0.2546317943,-0.2855225989,231,0.619047619,0.1923234811,-0.2232142857,275,0.4545454545,0.02782131661,-0.05871212121,490,0.4102040816,-0.0165200563,-0.0143707483,614,0.4153094463,-0.01141469168,-0.01947611292,imb_topk,-0.2855225989
flow_impact_divergence,divergence,mirror,holdout,60,down,1,914,39,39,11,0.04266958425,0.2051282051,0.1025641026,0.2051282051,0.0641025641,0.1062431544,-0.05366922234,0.02564102564,0.0641025641,39,0.1794871795,0.09888505069,0.1177717864,282,0.1843971631,0.07815400868,0.02073104201,25,0.08,-0.02624315444,0.1251282051,22,0.09090909091,-0.01533406353,0.1142191142,51,0.01960784314,-0.0866353113,0.185520362,266,0.05263157895,-0.05361157549,0.1524966262,628,0.1035031847,-0.002739969723,0.1016250204,imb_l1,0.02073104201
flow_impact_divergence,divergence,mirror,holdout,180,down,1,914,39,39,11,0.04266958425,0.3846153846,0.358974359,0.3846153846,0.7179487179,0.3008752735,-0.09299781182,0.2564102564,-0.08974358974,39,0.1282051282,0.08374011109,0.8109465298,283,0.4558303887,0.1549551152,-0.07121500408,25,0.32,0.01912472648,0.06461538462,22,0.2272727273,-0.07360254625,0.1573426573,51,0.137254902,-0.1636203716,0.2473604827,266,0.3270676692,0.02619239565,0.05754771544,629,0.2813990461,-0.01947622742,0.1032163385,imb_l1,-0.07121500408
flow_impact_divergence,divergence,mirror,holdout,600,down,1,914,39,39,11,0.04266958425,0.4102564103,0.4615384615,0.4102564103,0.9615384615,0.398249453,-0.2768052516,0.5641025641,-0.5897435897,39,-0.1538461538,0.0120069573,1.238343713,283,0.5830388693,0.1847894163,-0.172782459,25,0.4,0.001750547046,0.01025641026,22,0.4090909091,0.01084145614,0.001165501166,51,0.4901960784,0.09194662548,-0.07993966817,266,0.3834586466,-0.01479080634,0.02679776364,629,0.3640699523,-0.03417950065,0.04618645795,imb_l1,-0.172782459
flow_impact_divergence,divergence,mirror,val,60,down,1,1375,14,14,5,0.01018181818,0.2142857143,0,0.2142857143,-0.6428571429,0.09249817917,-0.08849235251,0.1428571429,-1.035714286,14,0.07142857143,0.1217875351,-0.5543647903,385,0.1272727273,0.0347745481,0.08701298701,24,0.125,0.03250182083,0.08928571429,72,0.09722222222,0.004724043053,0.1170634921,75,0.05333333333,-0.03916484584,0.160952381,326,0.1012269939,0.008728814695,0.1130587204,544,0.09558823529,0.003090056124,0.118697479,imb_l1,0.08701298701
flow_impact_divergence,divergence,mirror,val,180,down,1,1375,14,14,5,0.01018181818,0.7142857143,0.07142857143,0.7142857143,-2.178571429,0.2727272727,-0.1661818182,0.3571428571,-1,14,0.3571428571,0.4415584416,-2.01238961,385,0.4077922078,0.1350649351,0.3064935065,24,0.5416666667,0.2689393939,0.1726190476,72,0.4444444444,0.1717171717,0.2698412698,75,0.2533333333,-0.01939393939,0.460952381,327,0.3363914373,0.06366416458,0.377894277,545,0.2825688073,0.009841534612,0.4317169069,imb_topk,0.1726190476
flow_impact_divergence,divergence,mirror,val,600,down,1,1375,14,14,5,0.01018181818,0.7857142857,0,0.7857142857,-2.678571429,0.4567272727,-0.4934545455,0.5714285714,-0.8214285714,14,0.2142857143,0.328987013,-2.185116883,385,0.6285714286,0.1718441558,0.1571428571,24,0.5,0.04327272727,0.2857142857,72,0.6666666667,0.2099393939,0.119047619,75,0.2933333333,-0.1633939394,0.4923809524,327,0.4678899083,0.01116263553,0.3178243775,545,0.4366972477,-0.02003002502,0.349017038,imb_weighted,0.119047619
flow_impact_divergence,divergence,score_ge_0.6,dev,60,up,1,1624,82,82,26,0.05049261084,0.1097560976,0.1097560976,0.08536585366,0.1097560976,0.09012345679,0.03117283951,0.07317073171,0.07926829268,82,0.03658536585,0.01963264077,0.07858325805,679,0.1207658321,0.03064237532,-0.01100973455,727,0.1348005502,0.04467709342,-0.02504445265,768,0.12109375,0.03097029321,-0.01133765244,743,0.1117092867,0.02158582989,-0.001953189115,379,0.06068601583,-0.02943744096,0.04907008173,612,0.08660130719,-0.003522149601,0.02315479037,imb_topk,-0.02504445265
flow_impact_divergence,divergence,score_ge_0.6,dev,180,up,1,1624,82,82,26,0.05049261084,0.3414634146,0.3414634146,0.1585365854,0.3170731707,0.256773399,-0.1804187192,0.2682926829,0,82,0.07317073171,0.08469001562,0.4974918899,680,0.3235294118,0.06675601275,0.01793400287,728,0.342032967,0.08525956802,-0.0005695523988,769,0.3289986996,0.0722253006,0.01246471502,743,0.3135935397,0.05682014069,0.02786987493,380,0.2315789474,-0.02519445165,0.1098844673,614,0.2703583062,0.01358490717,0.07110510845,imb_topk,-0.0005695523988
flow_impact_divergence,divergence,score_ge_0.6,dev,600,up,1,1624,82,82,26,0.05049261084,0.4512195122,0.4512195122,0.3170731707,0.756097561,0.3626847291,-0.3143472906,0.3658536585,-0.2926829268,82,0.08536585366,0.08853478313,1.070444852,680,0.3911764706,0.02849174152,0.06004304161,728,0.4642857143,0.1016009852,-0.01306620209,769,0.4317295189,0.06904478979,0.01948999334,743,0.3876177658,0.02493303675,0.06360174638,380,0.3157894737,-0.04689525538,0.1354300385,614,0.3778501629,0.0151654338,0.07336934933,imb_topk,-0.01306620209
flow_impact_divergence,divergence,score_ge_0.6,holdout,60,up,1,914,58,58,15,0.06345733042,0.1206896552,0.1206896552,0.08620689655,0.06896551724,0.06024096386,-0.05366922234,0,-0.08928571429,56,0.1206896552,0.06044869132,0.1226347396,452,0.08407079646,0.0238298326,0.03661885871,706,0.06657223796,0.006331274105,0.05411741721,650,0.07230769231,0.01206672845,0.04838196286,541,0.05545286506,-0.004788098791,0.06523679011,208,0.0625,0.002259036145,0.05818965517,628,0.07484076433,0.01459980048,0.04584889084,imb_l1,0.03661885871
flow_impact_divergence,divergence,score_ge_0.6,holdout,180,up,1,914,58,58,15,0.06345733042,0.3620689655,0.3620689655,0.3275862069,0.06896551724,0.2297592998,-0.09299781182,0.1607142857,-0.4107142857,56,0.2013546798,0.1323096657,0.1619633291,452,0.3362831858,0.1065238861,0.02578577968,707,0.2545968883,0.02483758848,0.1074720773,651,0.2703533026,0.04059400283,0.09171566291,542,0.2527675277,0.02300822789,0.1093014378,208,0.2403846154,0.0106253156,0.1216843501,629,0.2464228935,0.0166635937,0.115646072,imb_l1,0.02578577968
flow_impact_divergence,divergence,score_ge_0.6,holdout,600,up,1,914,58,58,15,0.06345733042,0.3965517241,0.3965517241,0.2931034483,-0.1982758621,0.3501094092,-0.2768052516,0.25,-1.008928571,56,0.1465517241,0.04644231495,0.07852938957,452,0.4380530973,0.08794368815,-0.04150137321,707,0.369165488,0.01905607879,0.02738623616,651,0.4116743472,0.06156493797,-0.01512262302,542,0.352398524,0.002289114795,0.04415320015,208,0.2836538462,-0.06645556304,0.112897878,629,0.3513513514,0.001241942161,0.04520037279,imb_l1,-0.04150137321
flow_impact_divergence,divergence,score_ge_0.6,val,60,up,1,1375,137,137,36,0.09963636364,0.09489051095,0.09489051095,0.102189781,-0.01824817518,0.04952658412,-0.08849235251,0.05109489051,-0.1423357664,137,0.04379562044,0.04536392683,0.07024417733,733,0.06821282401,0.01868623989,0.02667768694,930,0.04838709677,-0.001139487348,0.04650341417,826,0.05811138015,0.008584796023,0.0367791308,684,0.04678362573,-0.002742958391,0.04810688522,280,0.03928571429,-0.01024086984,0.05560479666,544,0.04227941176,-0.007247172358,0.05261109918,imb_l1,0.02667768694
flow_impact_divergence,divergence,score_ge_0.6,val,180,up,1,1375,137,137,36,0.09963636364,0.3065693431,0.3065693431,0.2700729927,0.08394160584,0.2101818182,-0.1661818182,0.2700729927,-0.4489051095,137,0.03649635036,0.09638752488,0.250123424,735,0.2789115646,0.06872974644,0.02765777844,931,0.2040816327,-0.006100185529,0.1024877104,828,0.2475845411,0.03740272288,0.058984802,686,0.2084548105,-0.001727007686,0.09811453257,280,0.3035714286,0.09338961039,0.002997914494,545,0.2055045872,-0.004677231026,0.1010647559,price_only_response,0.002997914494
flow_impact_divergence,divergence,score_ge_0.6,val,600,up,1,1375,137,137,36,0.09963636364,0.4598540146,0.4598540146,0.401459854,1.394160584,0.2683636364,-0.4934545455,0.3357664234,-0.7737226277,137,0.1240875912,0.1914903782,1.887615129,735,0.3292517007,0.06088806432,0.1306023139,931,0.2781954887,0.009831852358,0.1816585259,828,0.3055555556,0.03719191919,0.154298459,686,0.2536443149,-0.01471932149,0.2062096997,280,0.2964285714,0.02806493506,0.1634254432,545,0.304587156,0.0362235196,0.1552668586,imb_l1,0.1306023139
flow_impact_divergence,divergence,state,dev,60,up,1,1624,89,89,25,0.05480295567,0.1011235955,0.1011235955,0.07865168539,0.1011235955,0.09012345679,0.03117283951,0.03370786517,-0.01123595506,89,0.06741573034,0.01100013872,0.069950756,679,0.1207658321,0.03064237532,-0.0196422366,727,0.1348005502,0.04467709342,-0.0336769547,768,0.12109375,0.03097029321,-0.01997015449,743,0.1117092867,0.02158582989,-0.01058569117,379,0.06068601583,-0.02943744096,0.04043757967,612,0.08660130719,-0.003522149601,0.01452228832,imb_topk,-0.0336769547
flow_impact_divergence,divergence,state,dev,180,up,1,1624,89,89,25,0.05480295567,0.3370786517,0.3370786517,0.1797752809,0.2303370787,0.256773399,-0.1804187192,0.3033707865,0.404494382,89,0.03370786517,0.08030525267,0.4107557979,680,0.3235294118,0.06675601275,0.01354923992,728,0.342032967,0.08525956802,-0.004954315348,769,0.3289986996,0.0722253006,0.008079952076,743,0.3135935397,0.05682014069,0.02348511198,380,0.2315789474,-0.02519445165,0.1054997043,614,0.2703583062,0.01358490717,0.0667203455,imb_topk,-0.004954315348
